PCE,below18,above18
15.413298,15.413298,
15.421146,15.421146,
15.422886,15.422886,
15.423914,15.423914,
15.427178,15.427178,
15.440001,15.440001,
15.440005,15.440005,
15.441154,15.441154,
15.447512,15.447512,
15.451009,15.451009,
15.455324,15.455324,
15.462696,15.462696,
15.472509,15.472509,
15.47463,15.47463,
15.48489,15.48489,
15.488853,15.488853,
15.494762,15.494762,
15.499041,15.499041,
15.508207,15.508207,
15.508224,15.508224,
15.514661,15.514661,
15.51588,15.51588,
15.522738,15.522738,
15.524134,15.524134,
15.529333,15.529333,
15.530214,15.530214,
15.530403,15.530403,
15.538811,15.538811,
15.544062,15.544062,
15.54639,15.54639,
15.549291,15.549291,
15.552494,15.552494,
15.555359,15.555359,
15.577564,15.577564,
15.579703,15.579703,
15.589252,15.589252,
15.595381,15.595381,
15.605876,15.605876,
15.623717,15.623717,
15.628946,15.628946,
15.642833,15.642833,
15.650792,15.650792,
15.652918,15.652918,
15.654142,15.654142,
15.660824,15.660824,
15.662262,15.662262,
15.665013,15.665013,
15.666313,15.666313,
15.667636,15.667636,
15.669778,15.669778,
15.674152,15.674152,
15.674833,15.674833,
15.679724,15.679724,
15.679809,15.679809,
15.687452,15.687452,
15.699606,15.699606,
15.699836,15.699836,
15.701951,15.701951,
15.705995,15.705995,
15.708278,15.708278,
15.713449,15.713449,
15.715935,15.715935,
15.716967,15.716967,
15.72044,15.72044,
15.720843,15.720843,
15.721435,15.721435,
15.724796,15.724796,
15.738677,15.738677,
15.74099,15.74099,
15.744233,15.744233,
15.758291,15.758291,
15.758758,15.758758,
15.760597,15.760597,
15.772427,15.772427,
15.774314,15.774314,
15.775896,15.775896,
15.776535,15.776535,
15.776645,15.776645,
15.787457,15.787457,
15.790874,15.790874,
15.793775,15.793775,
15.794844,15.794844,
15.807244,15.807244,
15.813415,15.813415,
15.817123,15.817123,
15.819187,15.819187,
15.819953,15.819953,
15.823522,15.823522,
15.824238,15.824238,
15.826965,15.826965,
15.836445,15.836445,
15.847004,15.847004,
15.849399,15.849399,
15.8498,15.8498,
15.861058,15.861058,
15.865389,15.865389,
15.867698,15.867698,
15.869301,15.869301,
15.87343,15.87343,
15.875427,15.875427,
15.876748,15.876748,
15.886797,15.886797,
15.898587,15.898587,
15.89868,15.89868,
15.899033,15.899033,
15.903308,15.903308,
15.911648,15.911648,
15.915737,15.915737,
15.91609,15.91609,
15.920502,15.920502,
15.923213,15.923213,
15.931442,15.931442,
15.934509,15.934509,
15.940949,15.940949,
15.941602,15.941602,
15.947691,15.947691,
15.950755,15.950755,
15.953362,15.953362,
15.957348,15.957348,
15.958299,15.958299,
15.958495,15.958495,
15.965413,15.965413,
15.966976,15.966976,
15.970643,15.970643,
15.977388,15.977388,
15.977918,15.977918,
15.980374,15.980374,
15.985481,15.985481,
15.986489,15.986489,
15.98968,15.98968,
15.993642,15.993642,
15.994678,15.994678,
15.994953,15.994953,
16.005225,16.005225,
16.008522,16.008522,
16.019999,16.019999,
16.021815,16.021815,
16.032832,16.032832,
16.036248,16.036248,
16.050147,16.050147,
16.054161,16.054161,
16.055803,16.055803,
16.056191,16.056191,
16.056981,16.056981,
16.062223,16.062223,
16.073444,16.073444,
16.077733,16.077733,
16.088949,16.088949,
16.090498,16.090498,
16.095091,16.095091,
16.097781,16.097781,
16.097831,16.097831,
16.10186,16.10186,
16.104626,16.104626,
16.107423,16.107423,
16.110781,16.110781,
16.111541,16.111541,
16.113296,16.113296,
16.11346,16.11346,
16.115004,16.115004,
16.116568,16.116568,
16.119891,16.119891,
16.122391,16.122391,
16.123264,16.123264,
16.128885,16.128885,
16.129631,16.129631,
16.133949,16.133949,
16.140429,16.140429,
16.144005,16.144005,
16.148171,16.148171,
16.150926,16.150926,
16.164022,16.164022,
16.166518,16.166518,
16.169372,16.169372,
16.171685,16.171685,
16.194031,16.194031,
16.194807,16.194807,
16.195205,16.195205,
16.195533,16.195533,
16.209049,16.209049,
16.210786,16.210786,
16.21107,16.21107,
16.214125,16.214125,
16.215216,16.215216,
16.223908,16.223908,
16.224079,16.224079,
16.224678,16.224678,
16.231963,16.231963,
16.232763,16.232763,
16.234595,16.234595,
16.238268,16.238268,
16.238284,16.238284,
16.242235,16.242235,
16.250897,16.250897,
16.256297,16.256297,
16.261613,16.261613,
16.273947,16.273947,
16.283053,16.283053,
16.289641,16.289641,
16.298084,16.298084,
16.307859,16.307859,
16.310133,16.310133,
16.315727,16.315727,
16.315846,16.315846,
16.327735,16.327735,
16.329028,16.329028,
16.339391,16.339391,
16.339961,16.339961,
16.340021,16.340021,
16.341309,16.341309,
16.343367,16.343367,
16.345451,16.345451,
16.351084,16.351084,
16.352227,16.352227,
16.354546,16.354546,
16.356314,16.356314,
16.357788,16.357788,
16.364255,16.364255,
16.367429,16.367429,
16.372799,16.372799,
16.373045,16.373045,
16.373373,16.373373,
16.376595,16.376595,
16.377465,16.377465,
16.389036,16.389036,
16.391792,16.391792,
16.392324,16.392324,
16.396337,16.396337,
16.401896,16.401896,
16.404451,16.404451,
16.405651,16.405651,
16.409776,16.409776,
16.411505,16.411505,
16.420423,16.420423,
16.43298,16.43298,
16.435325,16.435325,
16.445875,16.445875,
16.447664,16.447664,
16.448284,16.448284,
16.449512,16.449512,
16.454954,16.454954,
16.460837,16.460837,
16.470783,16.470783,
16.472316,16.472316,
16.475067,16.475067,
16.47942,16.47942,
16.479684,16.479684,
16.484878,16.484878,
16.484996,16.484996,
16.485923,16.485923,
16.489551,16.489551,
16.490289,16.490289,
16.490566,16.490566,
16.492191,16.492191,
16.492845,16.492845,
16.49515,16.49515,
16.49598,16.49598,
16.496319,16.496319,
16.500346,16.500346,
16.501882,16.501882,
16.503428,16.503428,
16.508541,16.508541,
16.508789,16.508789,
16.513072,16.513072,
16.513935,16.513935,
16.520087,16.520087,
16.526438,16.526438,
16.531367,16.531367,
16.535383,16.535383,
16.53563,16.53563,
16.53603,16.53603,
16.546173,16.546173,
16.558949,16.558949,
16.561288,16.561288,
16.568924,16.568924,
16.573345,16.573345,
16.573532,16.573532,
16.57831,16.57831,
16.578324,16.578324,
16.582744,16.582744,
16.584649,16.584649,
16.58877,16.58877,
16.591393,16.591393,
16.593542,16.593542,
16.593647,16.593647,
16.596137,16.596137,
16.597071,16.597071,
16.606689,16.606689,
16.607813,16.607813,
16.608377,16.608377,
16.610979,16.610979,
16.611511,16.611511,
16.617372,16.617372,
16.620239,16.620239,
16.625655,16.625655,
16.631326,16.631326,
16.631905,16.631905,
16.632232,16.632232,
16.635155,16.635155,
16.644983,16.644983,
16.646635,16.646635,
16.653534,16.653534,
16.656926,16.656926,
16.658747,16.658747,
16.660779,16.660779,
16.663727,16.663727,
16.667514,16.667514,
16.676545,16.676545,
16.678866,16.678866,
16.679511,16.679511,
16.680275,16.680275,
16.680899,16.680899,
16.684218,16.684218,
16.685223,16.685223,
16.6863,16.6863,
16.687031,16.687031,
16.689795,16.689795,
16.691935,16.691935,
16.692069,16.692069,
16.706564,16.706564,
16.708565,16.708565,
16.714241,16.714241,
16.714248,16.714248,
16.725674,16.725674,
16.728112,16.728112,
16.72921,16.72921,
16.739386,16.739386,
16.739923,16.739923,
16.741281,16.741281,
16.742094,16.742094,
16.743491,16.743491,
16.77327,16.77327,
16.77432,16.77432,
16.778156,16.778156,
16.78065,16.78065,
16.790776,16.790776,
16.791308,16.791308,
16.798522,16.798522,
16.800863,16.800863,
16.803152,16.803152,
16.806548,16.806548,
16.811448,16.811448,
16.811488,16.811488,
16.815789,16.815789,
16.817667,16.817667,
16.819308,16.819308,
16.820325,16.820325,
16.823946,16.823946,
16.825266,16.825266,
16.829326,16.829326,
16.834427,16.834427,
16.834568,16.834568,
16.835026,16.835026,
16.838915,16.838915,
16.841071,16.841071,
16.848323,16.848323,
16.850488,16.850488,
16.85334,16.85334,
16.856258,16.856258,
16.86066,16.86066,
16.863201,16.863201,
16.866107,16.866107,
16.868034,16.868034,
16.868375,16.868375,
16.880229,16.880229,
16.8818,16.8818,
16.881901,16.881901,
16.883771,16.883771,
16.88894,16.88894,
16.891505,16.891505,
16.891545,16.891545,
16.896624,16.896624,
16.89911,16.89911,
16.900739,16.900739,
16.901532,16.901532,
16.905001,16.905001,
16.911525,16.911525,
16.914815,16.914815,
16.914967,16.914967,
16.936992,16.936992,
16.938293,16.938293,
16.939033,16.939033,
16.942172,16.942172,
16.94446,16.94446,
16.947398,16.947398,
16.947459,16.947459,
16.950434,16.950434,
16.951199,16.951199,
16.951846,16.951846,
16.957188,16.957188,
16.961626,16.961626,
16.966885,16.966885,
16.972171,16.972171,
16.972947,16.972947,
16.976698,16.976698,
16.97726,16.97726,
16.979015,16.979015,
16.996669,16.996669,
16.999575,16.999575,
17.001534,17.001534,
17.003411,17.003411,
17.008373,17.008373,
17.011222,17.011222,
17.016074,17.016074,
17.022324,17.022324,
17.025263,17.025263,
17.027007,17.027007,
17.031668,17.031668,
17.032912,17.032912,
17.033614,17.033614,
17.036231,17.036231,
17.043309,17.043309,
17.046258,17.046258,
17.047139,17.047139,
17.051117,17.051117,
17.052351,17.052351,
17.056105,17.056105,
17.060357,17.060357,
17.067647,17.067647,
17.071518,17.071518,
17.079664,17.079664,
17.087245,17.087245,
17.087306,17.087306,
17.087968,17.087968,
17.095108,17.095108,
17.095156,17.095156,
17.098327,17.098327,
17.109537,17.109537,
17.113198,17.113198,
17.113439,17.113439,
17.114948,17.114948,
17.126452,17.126452,
17.128033,17.128033,
17.136838,17.136838,
17.139152,17.139152,
17.1449,17.1449,
17.146176,17.146176,
17.14629,17.14629,
17.149126,17.149126,
17.149528,17.149528,
17.152023,17.152023,
17.16082,17.16082,
17.169552,17.169552,
17.170676,17.170676,
17.177496,17.177496,
17.180463,17.180463,
17.182298,17.182298,
17.187833,17.187833,
17.200511,17.200511,
17.203982,17.203982,
17.215856,17.215856,
17.216652,17.216652,
17.224894,17.224894,
17.22652,17.22652,
17.227621,17.227621,
17.228697,17.228697,
17.23787,17.23787,
17.246136,17.246136,
17.252516,17.252516,
17.252669,17.252669,
17.256079,17.256079,
17.273538,17.273538,
17.278042,17.278042,
17.281831,17.281831,
17.29106,17.29106,
17.297792,17.297792,
17.320415,17.320415,
17.333781,17.333781,
17.334312,17.334312,
17.340378,17.340378,
17.343971,17.343971,
17.345736,17.345736,
17.355903,17.355903,
17.357065,17.357065,
17.360674,17.360674,
17.367374,17.367374,
17.373024,17.373024,
17.379029,17.379029,
17.379161,17.379161,
17.38016,17.38016,
17.38721,17.38721,
17.392489,17.392489,
17.395915,17.395915,
17.396308,17.396308,
17.406727,17.406727,
17.413028,17.413028,
17.434198,17.434198,
17.455875,17.455875,
17.462957,17.462957,
17.463922,17.463922,
17.487631,17.487631,
17.495754,17.495754,
17.498903,17.498903,
17.515131,17.515131,
17.524739,17.524739,
17.52901,17.52901,
17.534512,17.534512,
17.542892,17.542892,
17.545955,17.545955,
17.55092,17.55092,
17.55549,17.55549,
17.558509,17.558509,
17.559123,17.559123,
17.563627,17.563627,
17.574605,17.574605,
17.577239,17.577239,
17.587286,17.587286,
17.593015,17.593015,
17.593173,17.593173,
17.593971,17.593971,
17.596563,17.596563,
17.598448,17.598448,
17.600178,17.600178,
17.600644,17.600644,
17.63207,17.63207,
17.63884,17.63884,
17.647022,17.647022,
17.663148,17.663148,
17.665604,17.665604,
17.670151,17.670151,
17.672051,17.672051,
17.686473,17.686473,
17.697091,17.697091,
17.706657,17.706657,
17.708416,17.708416,
17.722339,17.722339,
17.731933,17.731933,
17.741858,17.741858,
17.741875,17.741875,
17.742259,17.742259,
17.745152,17.745152,
17.754846,17.754846,
17.760277,17.760277,
17.769064,17.769064,
17.771554,17.771554,
17.784605,17.784605,
17.79135,17.79135,
17.791873,17.791873,
17.801867,17.801867,
17.808669,17.808669,
17.813255,17.813255,
17.814042,17.814042,
17.822836,17.822836,
17.829848,17.829848,
17.845893,17.845893,
17.84841,17.84841,
17.851601,17.851601,
17.861772,17.861772,
17.87166,17.87166,
17.877911,17.877911,
17.887187,17.887187,
17.889706,17.889706,
17.890557,17.890557,
17.899848,17.899848,
17.91526,17.91526,
17.939399,17.939399,
17.942218,17.942218,
17.945127,17.945127,
17.947183,17.947183,
17.95104,17.95104,
17.954251,17.954251,
17.972252,17.972252,
17.972658,17.972658,
17.975158,17.975158,
17.97653,17.97653,
17.990385,17.990385,
17.991726,17.991726,
17.993252,17.993252,
17.99665,17.99665,
17.997847,17.997847,
18.015813,,
18.018204,,
18.025731,,
18.030173,,
18.04161,,
18.042051,,
18.043178,,
18.050387,,
18.067263,,
18.072652,,
18.073625,,
18.090381,,
18.104129,,
18.111448,,
18.11942,,
18.149495,,
18.15085,,
18.179342,,
18.186074,,
18.191372,,
18.19326,,
18.206589,,
18.2232,,
18.230735,,
18.250255,,
18.258968,,
18.264076,,
18.269174,,
18.275119,,
18.285484,,
18.291502,,
18.292633,,
18.299994,,
18.31075,,
18.314618,,
18.318779,,
18.320191,,
18.343297,,
18.348373,,
18.35215,,
18.366842,,
18.368403,,
18.372565,,
18.372788,,
18.38326,,
18.383699,,
18.406647,,
18.411642,,
18.413416,,
18.414232,,
18.447931,,
18.450397,,
18.451082,,
18.455455,,
18.462738,,
18.465682,,
18.474054,,
18.474214,,
18.477363,,
18.499576,,
18.51658,,
18.529097,,
18.544144,,
18.565008,,
18.571304,,
18.579598,,
18.591879,,
18.592813,,
18.595883,,
18.600284,,
18.601385,,
18.617146,,
18.622023,,
18.627283,,
18.631579,,
18.633128,,
18.65572,,
18.655959,,
18.665907,,
18.674423,,
18.680299,,
18.684302,,
18.684922,,
18.704199,,
18.731636,,
18.739532,,
18.740234,,
18.741487,,
18.750074,,
18.751704,,
18.761135,,
18.768673,,
18.772178,,
18.776515,,
18.7881,,
18.811971,,
18.815308,,
18.818301,,
18.820543,,
18.847948,,
18.878581,,
18.907678,,
18.90907,,
18.910022,,
18.936033,,
18.950046,,
18.952619,,
18.973802,,
18.980333,,
19.018179,,
19.024606,,
19.041735,,
19.062664,,
19.0655,,
19.070164,,
19.081753,,
19.094962,,
19.09507,,
19.101107,,
19.116684,,
19.157164,,
19.175668,,
19.17667,,
19.206045,,
19.225112,,
19.231728,,
19.28889,,
19.29168,,
19.308811,,
19.345833,,
19.355018,,
19.366604,,
19.366943,,
19.367315,,
19.37413,,
19.392457,,
19.404764,,
19.427858,,
19.496179,,
19.55137,,
19.568041,,
19.599982,,
19.633995,,
19.647847,,
19.668506,,
19.670702,,
19.67936,,
19.688265,,
19.764142,,
19.765631,,
19.826946,,
19.833232,,
19.83955,,
19.871884,,
19.904151,,
19.964228,,
19.969559,,
19.969722,,
20.011716,,
20.071848,,
20.083842,,
20.143503,,
20.184266,,
20.22016,,
20.270625,,
20.419492,,
20.434228,,
20.437712,,
20.459398,,
20.475269,,
20.615498,,
20.803003,,
20.85133,,
