PCE,below18,above18
19.754743,,
19.768981,,
19.807383,,
19.845494,,
19.892798,,
19.923068,,
19.932629,,
19.937588,,
19.941569,,
19.943676,,
19.946905,,
19.947291,,
19.953763,,
19.976604,,
19.99816,,
20.006816,,
20.010695,,
20.04888,,
20.058783,,
20.061342,,
20.065991,,
20.069801,,
20.084393,,
20.122231,,
20.164922,,
20.168336,,
20.17523,,
20.182501,,
20.196145,,
20.203475,,
20.216963,,
20.26826,,
20.296491,,
20.360858,,
20.39159,,
20.477464,,
20.489488,,
20.526471,,
20.700323,,
20.701004,,
20.706804,,
20.717847,,
20.785929,,
20.842014,,
20.843265,,
20.866156,,
20.934679,,
20.967472,,
20.984753,,
21.012562,,
21.077419,,
21.085969,,
21.146162,,
21.183059,,
21.254194,,
21.262023,,
21.272851,,
21.480397,,
21.536969,,
21.538759,,
21.795155,,
21.832638,,
21.897753,,
21.956394,,
22.004729,,
22.141827,,
22.244967,,
22.375808,,
22.882837,,
