PCE,below18,above18
10.259248,10.259248,18.493161
10.266359,10.266359,18.500901
10.270635,10.270635,18.500959
10.272178,10.272178,18.511727
10.275477,10.275477,18.521284
10.301951,10.301951,18.528015
10.314788,10.314788,18.534053
10.364659,10.364659,18.546898
10.384615,10.384615,18.554877
10.442132,10.442132,18.562685
10.46275,10.46275,18.577499
10.513959,10.513959,18.590222
10.520285,10.520285,18.604331
10.5304,10.5304,18.620697
10.531567,10.531567,18.62194
10.595268,10.595268,18.628397
10.596244,10.596244,18.633016
10.599484,10.599484,18.63444
10.601701,10.601701,18.636522
10.608361,10.608361,18.637716
10.62318,10.62318,18.640405
10.62676,10.62676,18.644945
10.636153,10.636153,18.652444
10.647734,10.647734,18.656765
10.689044,10.689044,18.660371
10.691171,10.691171,18.677812
10.691934,10.691934,18.683712
10.697315,10.697315,18.692102
10.744771,10.744771,18.696429
10.757446,10.757446,18.697351
10.762475,10.762475,18.707074
10.785106,10.785106,18.712242
10.809616,10.809616,18.717422
10.810937,10.810937,18.723351
10.836858,10.836858,18.725035
10.840054,10.840054,18.725659
10.850183,10.850183,18.738316
10.876774,10.876774,18.746871
10.900527,10.900527,18.747618
10.916319,10.916319,18.748983
10.919671,10.919671,18.75969
10.920051,10.920051,18.76077
10.94028,10.94028,18.76214
10.944123,10.944123,18.780586
10.953555,10.953555,18.800269
10.967093,10.967093,18.820949
11.01918,11.01918,18.825646
11.020646,11.020646,18.837186
11.03918,11.03918,18.847873
11.04149,11.04149,18.848157
11.048037,11.048037,18.850259
11.066589,11.066589,18.854122
11.077814,11.077814,18.856732
11.128009,11.128009,18.862604
11.151498,11.151498,18.869659
11.155681,11.155681,18.871038
11.159076,11.159076,18.878566
11.166543,11.166543,18.879
11.186802,11.186802,18.883564
11.18752,11.18752,18.888645
11.198925,11.198925,18.892328
11.206988,11.206988,18.892349
11.215831,11.215831,18.895304
11.22884,11.22884,18.905232
11.23809,11.23809,18.91389
11.246794,11.246794,18.92489
11.255284,11.255284,18.944911
11.263479,11.263479,18.945104
11.263853,11.263853,18.945691
11.26573,11.26573,18.946922
11.2697,11.2697,18.950417
11.271965,11.271965,18.953375
11.273104,11.273104,18.956232
11.291864,11.291864,18.966601
11.293397,11.293397,18.989014
11.298242,11.298242,19.010289
11.300637,11.300637,19.034421
11.329189,11.329189,19.034779
11.353188,11.353188,19.035558
11.355375,11.355375,19.050443
11.358322,11.358322,19.092854
11.393597,11.393597,19.094582
11.413114,11.413114,19.095235
11.44587,11.44587,19.097236
11.459132,11.459132,19.105237
11.462171,11.462171,19.11705
11.48483,11.48483,19.126546
11.493435,11.493435,19.129047
11.512395,11.512395,19.135916
11.517712,11.517712,19.136788
11.534013,11.534013,19.139523
11.537288,11.537288,19.14318
11.547778,11.547778,19.14516
11.550849,11.550849,19.146159
11.557892,11.557892,19.164609
11.573206,11.573206,19.175129
11.584331,11.584331,19.17724
11.589718,11.589718,19.185968
11.60609,11.60609,19.206179
11.609407,11.609407,19.246154
11.617929,11.617929,19.25234
11.635565,11.635565,19.259473
11.639353,11.639353,19.284257
11.6441,11.6441,19.291442
11.660821,11.660821,19.307744
11.668338,11.668338,19.312468
11.673706,11.673706,19.324638
11.703795,11.703795,19.335063
11.712955,11.712955,19.339545
11.715118,11.715118,19.349511
11.716687,11.716687,19.351754
11.718002,11.718002,19.360603
11.731446,11.731446,19.366508
11.738904,11.738904,19.367336
11.746136,11.746136,19.377469
11.747867,11.747867,19.415564
11.759518,11.759518,19.439765
11.759732,11.759732,19.442206
11.768683,11.768683,19.44385
11.768954,11.768954,19.446381
11.775196,11.775196,19.460719
11.781204,11.781204,19.480121
11.809248,11.809248,19.484628
11.821214,11.821214,19.487645
11.841657,11.841657,19.499235
11.850312,11.850312,19.517952
11.859113,11.859113,19.543303
11.870892,11.870892,19.562767
11.885843,11.885843,19.589537
11.907896,11.907896,19.593486
11.919802,11.919802,19.610816
11.924045,11.924045,19.636997
11.929204,11.929204,19.654227
11.92953,11.92953,19.670105
11.930635,11.930635,19.683649
11.949907,11.949907,19.709056
11.951083,11.951083,19.721118
11.952057,11.952057,19.781096
11.960998,11.960998,19.786845
11.965469,11.965469,19.846662
11.971211,11.971211,19.922637
11.971984,11.971984,19.927259
11.985305,11.985305,20.069705
11.989082,11.989082,20.076578
11.994982,11.994982,20.126982
11.997541,11.997541,20.198438
12.012588,12.012588,20.236201
12.012886,12.012886,
12.018206,12.018206,
12.022951,12.022951,
12.023641,12.023641,
12.033329,12.033329,
12.034899,12.034899,
12.042002,12.042002,
12.043779,12.043779,
12.045239,12.045239,
12.060945,12.060945,
12.081209,12.081209,
12.08936,12.08936,
12.097521,12.097521,
12.117275,12.117275,
12.118752,12.118752,
12.124433,12.124433,
12.145719,12.145719,
12.150209,12.150209,
12.161307,12.161307,
12.169937,12.169937,
12.170876,12.170876,
12.179437,12.179437,
12.185071,12.185071,
12.198344,12.198344,
12.206052,12.206052,
12.212292,12.212292,
12.23056,12.23056,
12.275791,12.275791,
12.292611,12.292611,
12.311106,12.311106,
12.314078,12.314078,
12.321037,12.321037,
12.326561,12.326561,
12.329341,12.329341,
12.336539,12.336539,
12.33696,12.33696,
12.340456,12.340456,
12.345789,12.345789,
12.355599,12.355599,
12.357545,12.357545,
12.367405,12.367405,
12.367927,12.367927,
12.368124,12.368124,
12.368605,12.368605,
12.378091,12.378091,
12.38246,12.38246,
12.389108,12.389108,
12.395961,12.395961,
12.418804,12.418804,
12.423716,12.423716,
12.42719,12.42719,
12.441155,12.441155,
12.441591,12.441591,
12.448841,12.448841,
12.455619,12.455619,
12.462682,12.462682,
12.475562,12.475562,
12.480184,12.480184,
12.484706,12.484706,
12.490406,12.490406,
12.495884,12.495884,
12.502333,12.502333,
12.514606,12.514606,
12.523339,12.523339,
12.526441,12.526441,
12.532654,12.532654,
12.548215,12.548215,
12.549211,12.549211,
12.551525,12.551525,
12.554001,12.554001,
12.561597,12.561597,
12.562309,12.562309,
12.571335,12.571335,
12.590552,12.590552,
12.591664,12.591664,
12.597471,12.597471,
12.600446,12.600446,
12.601281,12.601281,
12.607491,12.607491,
12.608903,12.608903,
12.613,12.613,
12.613964,12.613964,
12.615435,12.615435,
12.624998,12.624998,
12.628134,12.628134,
12.634522,12.634522,
12.638657,12.638657,
12.655578,12.655578,
12.666843,12.666843,
12.699248,12.699248,
12.700175,12.700175,
12.71113,12.71113,
12.726936,12.726936,
12.731602,12.731602,
12.734314,12.734314,
12.73709,12.73709,
12.73919,12.73919,
12.747837,12.747837,
12.760998,12.760998,
12.766679,12.766679,
12.781916,12.781916,
12.787226,12.787226,
12.803044,12.803044,
12.805291,12.805291,
12.818387,12.818387,
12.818767,12.818767,
12.819838,12.819838,
12.822499,12.822499,
12.825962,12.825962,
12.826406,12.826406,
12.837624,12.837624,
12.840235,12.840235,
12.841454,12.841454,
12.847439,12.847439,
12.851443,12.851443,
12.867483,12.867483,
12.869219,12.869219,
12.869557,12.869557,
12.875165,12.875165,
12.87616,12.87616,
12.876282,12.876282,
12.877033,12.877033,
12.887057,12.887057,
12.911552,12.911552,
12.92928,12.92928,
12.929749,12.929749,
12.93702,12.93702,
12.942957,12.942957,
12.944063,12.944063,
12.948809,12.948809,
12.95888,12.95888,
12.959296,12.959296,
12.977539,12.977539,
12.978941,12.978941,
12.991735,12.991735,
12.999908,12.999908,
13.001591,13.001591,
13.006378,13.006378,
13.026703,13.026703,
13.033331,13.033331,
13.039745,13.039745,
13.047376,13.047376,
13.050987,13.050987,
13.053113,13.053113,
13.056387,13.056387,
13.061918,13.061918,
13.062362,13.062362,
13.065478,13.065478,
13.074252,13.074252,
13.082555,13.082555,
13.09158,13.09158,
13.102133,13.102133,
13.113562,13.113562,
13.120657,13.120657,
13.122584,13.122584,
13.128115,13.128115,
13.128879,13.128879,
13.129202,13.129202,
13.131632,13.131632,
13.141188,13.141188,
13.145988,13.145988,
13.146636,13.146636,
13.147986,13.147986,
13.153719,13.153719,
13.15794,13.15794,
13.163383,13.163383,
13.181341,13.181341,
13.185573,13.185573,
13.19036,13.19036,
13.191351,13.191351,
13.202441,13.202441,
13.208214,13.208214,
13.209288,13.209288,
13.21224,13.21224,
13.213112,13.213112,
13.214707,13.214707,
13.219822,13.219822,
13.226889,13.226889,
13.236604,13.236604,
13.237619,13.237619,
13.238878,13.238878,
13.247397,13.247397,
13.262968,13.262968,
13.263755,13.263755,
13.273335,13.273335,
13.273789,13.273789,
13.277302,13.277302,
13.278066,13.278066,
13.288713,13.288713,
13.296253,13.296253,
13.296672,13.296672,
13.296881,13.296881,
13.300634,13.300634,
13.301435,13.301435,
13.311882,13.311882,
13.312019,13.312019,
13.314552,13.314552,
13.326991,13.326991,
13.344172,13.344172,
13.34766,13.34766,
13.350095,13.350095,
13.350158,13.350158,
13.351006,13.351006,
13.356629,13.356629,
13.357277,13.357277,
13.360179,13.360179,
13.362212,13.362212,
13.365359,13.365359,
13.366059,13.366059,
13.371326,13.371326,
13.371729,13.371729,
13.376016,13.376016,
13.378534,13.378534,
13.388341,13.388341,
13.388833,13.388833,
13.389211,13.389211,
13.410833,13.410833,
13.411833,13.411833,
13.415806,13.415806,
13.42419,13.42419,
13.43859,13.43859,
13.441815,13.441815,
13.445128,13.445128,
13.44598,13.44598,
13.451376,13.451376,
13.455451,13.455451,
13.455919,13.455919,
13.45614,13.45614,
13.476354,13.476354,
13.480081,13.480081,
13.48551,13.48551,
13.491843,13.491843,
13.496657,13.496657,
13.498528,13.498528,
13.501142,13.501142,
13.503283,13.503283,
13.506307,13.506307,
13.515876,13.515876,
13.525218,13.525218,
13.531511,13.531511,
13.537205,13.537205,
13.539045,13.539045,
13.547174,13.547174,
13.547657,13.547657,
13.547765,13.547765,
13.562657,13.562657,
13.569499,13.569499,
13.571747,13.571747,
13.572558,13.572558,
13.577036,13.577036,
13.579365,13.579365,
13.580029,13.580029,
13.584208,13.584208,
13.585707,13.585707,
13.589597,13.589597,
13.607275,13.607275,
13.607407,13.607407,
13.60769,13.60769,
13.61563,13.61563,
13.628138,13.628138,
13.637469,13.637469,
13.640565,13.640565,
13.645604,13.645604,
13.647364,13.647364,
13.648832,13.648832,
13.656935,13.656935,
13.661758,13.661758,
13.665891,13.665891,
13.666547,13.666547,
13.669713,13.669713,
13.673002,13.673002,
13.687013,13.687013,
13.690539,13.690539,
13.691059,13.691059,
13.691724,13.691724,
13.695375,13.695375,
13.703852,13.703852,
13.708716,13.708716,
13.709338,13.709338,
13.709883,13.709883,
13.714343,13.714343,
13.725859,13.725859,
13.728362,13.728362,
13.735562,13.735562,
13.751228,13.751228,
13.754266,13.754266,
13.7582,13.7582,
13.758829,13.758829,
13.767291,13.767291,
13.770185,13.770185,
13.781491,13.781491,
13.784042,13.784042,
13.789642,13.789642,
13.801146,13.801146,
13.804559,13.804559,
13.807628,13.807628,
13.808412,13.808412,
13.809855,13.809855,
13.814589,13.814589,
13.814848,13.814848,
13.82087,13.82087,
13.827216,13.827216,
13.827537,13.827537,
13.828357,13.828357,
13.830729,13.830729,
13.831556,13.831556,
13.833383,13.833383,
13.833538,13.833538,
13.840429,13.840429,
13.840517,13.840517,
13.848062,13.848062,
13.851834,13.851834,
13.853348,13.853348,
13.858623,13.858623,
13.86163,13.86163,
13.864514,13.864514,
13.879353,13.879353,
13.888232,13.888232,
13.891084,13.891084,
13.892957,13.892957,
13.893014,13.893014,
13.897005,13.897005,
13.899366,13.899366,
13.899963,13.899963,
13.903023,13.903023,
13.904348,13.904348,
13.910001,13.910001,
13.912075,13.912075,
13.912124,13.912124,
13.912397,13.912397,
13.922748,13.922748,
13.92415,13.92415,
13.929927,13.929927,
13.933866,13.933866,
13.934194,13.934194,
13.937344,13.937344,
13.940166,13.940166,
13.94234,13.94234,
13.946566,13.946566,
13.953475,13.953475,
13.953818,13.953818,
13.955705,13.955705,
13.961166,13.961166,
13.96598,13.96598,
13.966754,13.966754,
13.977226,13.977226,
13.978915,13.978915,
13.981731,13.981731,
13.985292,13.985292,
13.991213,13.991213,
13.992569,13.992569,
13.997577,13.997577,
14.001853,14.001853,
14.003305,14.003305,
14.00705,14.00705,
14.020687,14.020687,
14.023106,14.023106,
14.024257,14.024257,
14.027872,14.027872,
14.04273,14.04273,
14.048411,14.048411,
14.050247,14.050247,
14.050265,14.050265,
14.050283,14.050283,
14.072341,14.072341,
14.0816,14.0816,
14.085826,14.085826,
14.088453,14.088453,
14.088666,14.088666,
14.093843,14.093843,
14.098584,14.098584,
14.099621,14.099621,
14.100677,14.100677,
14.106116,14.106116,
14.107181,14.107181,
14.10765,14.10765,
14.107791,14.107791,
14.116993,14.116993,
14.124493,14.124493,
14.126675,14.126675,
14.12716,14.12716,
14.136175,14.136175,
14.139669,14.139669,
14.145553,14.145553,
14.152056,14.152056,
14.156852,14.156852,
14.162471,14.162471,
14.187813,14.187813,
14.194313,14.194313,
14.211323,14.211323,
14.212471,14.212471,
14.214569,14.214569,
14.216557,14.216557,
14.221876,14.221876,
14.222829,14.222829,
14.225607,14.225607,
14.234867,14.234867,
14.241067,14.241067,
14.242842,14.242842,
14.24524,14.24524,
14.249513,14.249513,
14.250936,14.250936,
14.251626,14.251626,
14.253794,14.253794,
14.255715,14.255715,
14.25675,14.25675,
14.264685,14.264685,
14.268294,14.268294,
14.27496,14.27496,
14.275564,14.275564,
14.284245,14.284245,
14.286835,14.286835,
14.289058,14.289058,
14.300099,14.300099,
14.305599,14.305599,
14.307021,14.307021,
14.309905,14.309905,
14.312869,14.312869,
14.315123,14.315123,
14.316327,14.316327,
14.31724,14.31724,
14.318579,14.318579,
14.318688,14.318688,
14.318951,14.318951,
14.323513,14.323513,
14.332434,14.332434,
14.333798,14.333798,
14.347652,14.347652,
14.349263,14.349263,
14.359507,14.359507,
14.360633,14.360633,
14.36264,14.36264,
14.362656,14.362656,
14.373137,14.373137,
14.377931,14.377931,
14.381399,14.381399,
14.382266,14.382266,
14.388656,14.388656,
14.388764,14.388764,
14.39378,14.39378,
14.395642,14.395642,
14.396723,14.396723,
14.407164,14.407164,
14.40785,14.40785,
14.4139,14.4139,
14.423768,14.423768,
14.442173,14.442173,
14.4439,14.4439,
14.46507,14.46507,
14.467662,14.467662,
14.471674,14.471674,
14.487511,14.487511,
14.491234,14.491234,
14.498391,14.498391,
14.498837,14.498837,
14.499652,14.499652,
14.502209,14.502209,
14.515512,14.515512,
14.525883,14.525883,
14.535371,14.535371,
14.536035,14.536035,
14.553521,14.553521,
14.556264,14.556264,
14.556403,14.556403,
14.558858,14.558858,
14.572492,14.572492,
14.604116,14.604116,
14.604342,14.604342,
14.605191,14.605191,
14.606689,14.606689,
14.610135,14.610135,
14.610176,14.610176,
14.614167,14.614167,
14.626374,14.626374,
14.630196,14.630196,
14.630215,14.630215,
14.641105,14.641105,
14.644896,14.644896,
14.650571,14.650571,
14.659038,14.659038,
14.659315,14.659315,
14.662774,14.662774,
14.664577,14.664577,
14.665847,14.665847,
14.666048,14.666048,
14.669461,14.669461,
14.670522,14.670522,
14.673095,14.673095,
14.67347,14.67347,
14.675179,14.675179,
14.679017,14.679017,
14.691332,14.691332,
14.697412,14.697412,
14.701814,14.701814,
14.702115,14.702115,
14.708144,14.708144,
14.708463,14.708463,
14.720527,14.720527,
14.724127,14.724127,
14.732735,14.732735,
14.733549,14.733549,
14.734256,14.734256,
14.735175,14.735175,
14.738933,14.738933,
14.740183,14.740183,
14.741715,14.741715,
14.747283,14.747283,
14.749585,14.749585,
14.75266,14.75266,
14.755266,14.755266,
14.759749,14.759749,
14.773675,14.773675,
14.775076,14.775076,
14.778413,14.778413,
14.786426,14.786426,
14.788369,14.788369,
14.790141,14.790141,
14.798804,14.798804,
14.799058,14.799058,
14.825253,14.825253,
14.828364,14.828364,
14.839506,14.839506,
14.842576,14.842576,
14.848311,14.848311,
14.851502,14.851502,
14.868254,14.868254,
14.871923,14.871923,
14.873606,14.873606,
14.874387,14.874387,
14.88319,14.88319,
14.883581,14.883581,
14.89047,14.89047,
14.891688,14.891688,
14.905081,14.905081,
14.9075,14.9075,
14.912552,14.912552,
14.913111,14.913111,
14.918032,14.918032,
14.921117,14.921117,
14.921878,14.921878,
14.928267,14.928267,
14.942774,14.942774,
14.949582,14.949582,
14.954424,14.954424,
14.958781,14.958781,
14.959018,14.959018,
14.968303,14.968303,
14.975046,14.975046,
14.977792,14.977792,
14.981072,14.981072,
14.981819,14.981819,
14.983822,14.983822,
14.985235,14.985235,
14.991397,14.991397,
14.993752,14.993752,
14.997484,14.997484,
15.00349,15.00349,
15.020859,15.020859,
15.031129,15.031129,
15.036117,15.036117,
15.055086,15.055086,
15.055712,15.055712,
15.060611,15.060611,
15.060784,15.060784,
15.064621,15.064621,
15.071757,15.071757,
15.07498,15.07498,
15.081376,15.081376,
15.097459,15.097459,
15.097597,15.097597,
15.101175,15.101175,
15.120672,15.120672,
15.126658,15.126658,
15.147459,15.147459,
15.150899,15.150899,
15.155738,15.155738,
15.169034,15.169034,
15.188976,15.188976,
15.202062,15.202062,
15.203766,15.203766,
15.211196,15.211196,
15.212048,15.212048,
15.228172,15.228172,
15.228717,15.228717,
15.23496,15.23496,
15.23615,15.23615,
15.242087,15.242087,
15.244004,15.244004,
15.249313,15.249313,
15.255909,15.255909,
15.265819,15.265819,
15.279772,15.279772,
15.280774,15.280774,
15.281833,15.281833,
15.286355,15.286355,
15.286879,15.286879,
15.287181,15.287181,
15.287234,15.287234,
15.29629,15.29629,
15.304483,15.304483,
15.307702,15.307702,
15.312692,15.312692,
15.317931,15.317931,
15.320395,15.320395,
15.32628,15.32628,
15.336154,15.336154,
15.337151,15.337151,
15.343678,15.343678,
15.354813,15.354813,
15.357893,15.357893,
15.36362,15.36362,
15.364746,15.364746,
15.366486,15.366486,
15.373927,15.373927,
15.376399,15.376399,
15.38388,15.38388,
15.384765,15.384765,
15.398093,15.398093,
15.403633,15.403633,
15.419442,15.419442,
15.420769,15.420769,
15.423845,15.423845,
15.445965,15.445965,
15.457959,15.457959,
15.463856,15.463856,
15.466695,15.466695,
15.473407,15.473407,
15.477714,15.477714,
15.485898,15.485898,
15.489602,15.489602,
15.493783,15.493783,
15.496639,15.496639,
15.509582,15.509582,
15.515165,15.515165,
15.521281,15.521281,
15.525286,15.525286,
15.525606,15.525606,
15.532417,15.532417,
15.538963,15.538963,
15.541108,15.541108,
15.541484,15.541484,
15.545149,15.545149,
15.549923,15.549923,
15.557278,15.557278,
15.568503,15.568503,
15.572695,15.572695,
15.573501,15.573501,
15.573944,15.573944,
15.575177,15.575177,
15.584109,15.584109,
15.593126,15.593126,
15.595436,15.595436,
15.598286,15.598286,
15.600737,15.600737,
15.606411,15.606411,
15.612405,15.612405,
15.618011,15.618011,
15.625546,15.625546,
15.626684,15.626684,
15.62912,15.62912,
15.631954,15.631954,
15.646632,15.646632,
15.668125,15.668125,
15.695817,15.695817,
15.703185,15.703185,
15.703503,15.703503,
15.70632,15.70632,
15.722306,15.722306,
15.728446,15.728446,
15.729698,15.729698,
15.732425,15.732425,
15.734009,15.734009,
15.739047,15.739047,
15.745001,15.745001,
15.745726,15.745726,
15.748151,15.748151,
15.753189,15.753189,
15.753652,15.753652,
15.755193,15.755193,
15.77877,15.77877,
15.781372,15.781372,
15.783769,15.783769,
15.793901,15.793901,
15.798657,15.798657,
15.803097,15.803097,
15.805367,15.805367,
15.808988,15.808988,
15.815217,15.815217,
15.823871,15.823871,
15.846296,15.846296,
15.850813,15.850813,
15.856552,15.856552,
15.865397,15.865397,
15.869211,15.869211,
15.898653,15.898653,
15.899153,15.899153,
15.906533,15.906533,
15.906975,15.906975,
15.907243,15.907243,
15.908537,15.908537,
15.913165,15.913165,
15.924236,15.924236,
15.928158,15.928158,
15.939219,15.939219,
15.939569,15.939569,
15.948342,15.948342,
15.950053,15.950053,
15.951391,15.951391,
15.953731,15.953731,
15.953941,15.953941,
15.954449,15.954449,
15.956755,15.956755,
15.961925,15.961925,
15.962349,15.962349,
15.963693,15.963693,
15.967297,15.967297,
15.968782,15.968782,
15.970579,15.970579,
15.970745,15.970745,
15.989025,15.989025,
15.993344,15.993344,
16.000458,16.000458,
16.002149,16.002149,
16.009036,16.009036,
16.035258,16.035258,
16.037868,16.037868,
16.038668,16.038668,
16.047533,16.047533,
16.050174,16.050174,
16.061059,16.061059,
16.066793,16.066793,
16.075375,16.075375,
16.078778,16.078778,
16.079202,16.079202,
16.080842,16.080842,
16.089127,16.089127,
16.089381,16.089381,
16.098018,16.098018,
16.102287,16.102287,
16.119232,16.119232,
16.11929,16.11929,
16.119913,16.119913,
16.120557,16.120557,
16.124477,16.124477,
16.125706,16.125706,
16.126205,16.126205,
16.129549,16.129549,
16.135828,16.135828,
16.136969,16.136969,
16.157338,16.157338,
16.161063,16.161063,
16.16303,16.16303,
16.165049,16.165049,
16.171673,16.171673,
16.176491,16.176491,
16.182152,16.182152,
16.185578,16.185578,
16.185753,16.185753,
16.191833,16.191833,
16.19345,16.19345,
16.212814,16.212814,
16.220672,16.220672,
16.224966,16.224966,
16.227943,16.227943,
16.22845,16.22845,
16.231527,16.231527,
16.234545,16.234545,
16.234752,16.234752,
16.235336,16.235336,
16.250021,16.250021,
16.253393,16.253393,
16.255559,16.255559,
16.259505,16.259505,
16.259763,16.259763,
16.260162,16.260162,
16.262728,16.262728,
16.265556,16.265556,
16.270018,16.270018,
16.270645,16.270645,
16.27186,16.27186,
16.277255,16.277255,
16.289442,16.289442,
16.291832,16.291832,
16.2944,16.2944,
16.308931,16.308931,
16.310731,16.310731,
16.316613,16.316613,
16.325054,16.325054,
16.32977,16.32977,
16.334346,16.334346,
16.337402,16.337402,
16.345198,16.345198,
16.34632,16.34632,
16.357644,16.357644,
16.35967,16.35967,
16.364595,16.364595,
16.382667,16.382667,
16.382836,16.382836,
16.383164,16.383164,
16.387444,16.387444,
16.392301,16.392301,
16.392335,16.392335,
16.394498,16.394498,
16.40184,16.40184,
16.404275,16.404275,
16.407181,16.407181,
16.410931,16.410931,
16.418711,16.418711,
16.424684,16.424684,
16.428913,16.428913,
16.432704,16.432704,
16.435525,16.435525,
16.461583,16.461583,
16.464314,16.464314,
16.465386,16.465386,
16.465397,16.465397,
16.469366,16.469366,
16.471338,16.471338,
16.486536,16.486536,
16.497505,16.497505,
16.506932,16.506932,
16.512111,16.512111,
16.514506,16.514506,
16.514768,16.514768,
16.519864,16.519864,
16.522321,16.522321,
16.528471,16.528471,
16.535039,16.535039,
16.539102,16.539102,
16.54155,16.54155,
16.541699,16.541699,
16.549894,16.549894,
16.551413,16.551413,
16.55795,16.55795,
16.560384,16.560384,
16.562967,16.562967,
16.565176,16.565176,
16.578656,16.578656,
16.579732,16.579732,
16.580839,16.580839,
16.581125,16.581125,
16.58172,16.58172,
16.58411,16.58411,
16.600203,16.600203,
16.600828,16.600828,
16.6031,16.6031,
16.605754,16.605754,
16.620084,16.620084,
16.623732,16.623732,
16.626681,16.626681,
16.627484,16.627484,
16.638128,16.638128,
16.64265,16.64265,
16.648094,16.648094,
16.657954,16.657954,
16.660499,16.660499,
16.677007,16.677007,
16.682021,16.682021,
16.685894,16.685894,
16.687345,16.687345,
16.68841,16.68841,
16.694037,16.694037,
16.696069,16.696069,
16.699454,16.699454,
16.703081,16.703081,
16.703323,16.703323,
16.707049,16.707049,
16.708705,16.708705,
16.725134,16.725134,
16.729201,16.729201,
16.730683,16.730683,
16.737798,16.737798,
16.75773,16.75773,
16.760013,16.760013,
16.769664,16.769664,
16.781099,16.781099,
16.781101,16.781101,
16.783157,16.783157,
16.802749,16.802749,
16.802943,16.802943,
16.805171,16.805171,
16.808382,16.808382,
16.808786,16.808786,
16.814442,16.814442,
16.828595,16.828595,
16.830504,16.830504,
16.83257,16.83257,
16.836458,16.836458,
16.837146,16.837146,
16.838053,16.838053,
16.838844,16.838844,
16.838874,16.838874,
16.848795,16.848795,
16.852139,16.852139,
16.85216,16.85216,
16.86052,16.86052,
16.862885,16.862885,
16.86454,16.86454,
16.874571,16.874571,
16.881604,16.881604,
16.887123,16.887123,
16.890482,16.890482,
16.890881,16.890881,
16.893951,16.893951,
16.899249,16.899249,
16.909965,16.909965,
16.914074,16.914074,
16.916714,16.916714,
16.920873,16.920873,
16.927575,16.927575,
16.927674,16.927674,
16.928879,16.928879,
16.928985,16.928985,
16.934809,16.934809,
16.951978,16.951978,
16.957207,16.957207,
16.959024,16.959024,
16.961042,16.961042,
16.96167,16.96167,
16.972339,16.972339,
16.974435,16.974435,
16.975951,16.975951,
16.977236,16.977236,
16.98096,16.98096,
16.982005,16.982005,
16.986443,16.986443,
16.991717,16.991717,
17.005645,17.005645,
17.034083,17.034083,
17.051754,17.051754,
17.053427,17.053427,
17.056069,17.056069,
17.06057,17.06057,
17.062382,17.062382,
17.064376,17.064376,
17.068636,17.068636,
17.068739,17.068739,
17.087931,17.087931,
17.092049,17.092049,
17.097007,17.097007,
17.10422,17.10422,
17.105245,17.105245,
17.109648,17.109648,
17.114767,17.114767,
17.116092,17.116092,
17.121138,17.121138,
17.145275,17.145275,
17.146528,17.146528,
17.14666,17.14666,
17.154061,17.154061,
17.154844,17.154844,
17.16241,17.16241,
17.164769,17.164769,
17.166997,17.166997,
17.167057,17.167057,
17.170156,17.170156,
17.173799,17.173799,
