PCE,below18,above18
13.880803,13.880803,19.213559
13.883868,13.883868,19.218225
13.89283,13.89283,19.218447
13.896744,13.896744,19.219216
13.904745,13.904745,19.2346
13.913737,13.913737,19.237418
13.913799,13.913799,19.242314
13.923554,13.923554,19.245919
13.928645,13.928645,19.246062
13.933735,13.933735,19.250984
13.943133,13.943133,19.260091
13.944675,13.944675,19.26525
13.949604,13.949604,19.268327
13.967559,13.967559,19.275237
13.974348,13.974348,19.284116
13.974547,13.974547,19.285913
13.988494,13.988494,19.28728
13.988914,13.988914,19.288693
13.991532,13.991532,19.292413
13.996295,13.996295,19.300473
14.002664,14.002664,19.303838
14.004847,14.004847,19.303973
14.015644,14.015644,19.310871
14.017299,14.017299,19.322599
14.059292,14.059292,19.323511
14.060145,14.060145,19.351415
14.070766,14.070766,19.361346
14.070994,14.070994,19.368699
14.075314,14.075314,19.379164
14.08166,14.08166,19.387416
14.087216,14.087216,19.390007
14.089317,14.089317,19.393996
14.094112,14.094112,19.403727
14.101336,14.101336,19.404559
14.105363,14.105363,19.406035
14.144272,14.144272,19.409104
14.154503,14.154503,19.426572
14.165165,14.165165,19.437842
14.175063,14.175063,19.441826
14.18654,14.18654,19.444454
14.187817,14.187817,19.449858
14.200232,14.200232,19.45978
14.203687,14.203687,19.463909
14.204323,14.204323,19.467483
14.207993,14.207993,19.476262
14.208155,14.208155,19.476305
14.214298,14.214298,19.487835
14.226913,14.226913,19.499988
14.227302,14.227302,19.515922
14.23014,14.23014,19.518376
14.238589,14.238589,19.536023
14.243792,14.243792,19.553286
14.262184,14.262184,19.563824
14.263281,14.263281,19.568835
14.273057,14.273057,19.578964
14.293009,14.293009,19.579039
14.296479,14.296479,19.583207
14.297748,14.297748,19.587889
14.303044,14.303044,19.591838
14.30508,14.30508,19.592025
14.30921,14.30921,19.594375
14.310891,14.310891,19.60518
14.311199,14.311199,19.614448
14.314821,14.314821,19.616436
14.321905,14.321905,19.621641
14.323906,14.323906,19.625769
14.344946,14.344946,19.630926
14.346259,14.346259,19.639935
14.348969,14.348969,19.649579
14.355494,14.355494,19.651696
14.358728,14.358728,19.653494
14.363332,14.363332,19.657756
14.368351,14.368351,19.67916
14.370404,14.370404,19.686097
14.380251,14.380251,19.722239
14.385344,14.385344,19.722778
14.386267,14.386267,19.732827
14.389196,14.389196,19.755992
14.396456,14.396456,19.76405
14.399807,14.399807,19.784233
14.410558,14.410558,19.801085
14.414583,14.414583,19.813896
14.45205,14.45205,19.841512
14.463541,14.463541,19.848424
14.47031,14.47031,19.854577
14.474877,14.474877,19.898985
14.484022,14.484022,19.920073
14.503547,14.503547,19.928767
14.527327,14.527327,19.931195
14.539657,14.539657,19.941409
14.541081,14.541081,19.975881
14.544994,14.544994,19.975887
14.555352,14.555352,19.977658
14.561726,14.561726,19.983495
14.563631,14.563631,19.989142
14.567072,14.567072,19.996816
14.572934,14.572934,20.009988
14.60122,14.60122,20.012353
14.619283,14.619283,20.029019
14.622982,14.622982,20.034381
14.625198,14.625198,20.045729
14.6258,14.6258,20.049407
14.632679,14.632679,20.050735
14.63871,14.63871,20.05828
14.639782,14.639782,20.066388
14.64019,14.64019,20.071253
14.642203,14.642203,20.088362
14.644388,14.644388,20.106851
14.653852,14.653852,20.112671
14.657566,14.657566,20.114229
14.65763,14.65763,20.122275
14.665932,14.665932,20.122349
14.671315,14.671315,20.137396
14.673582,14.673582,20.166555
14.686044,14.686044,20.174256
14.693502,14.693502,20.179751
14.705041,14.705041,20.189673
14.711678,14.711678,20.204952
14.715829,14.715829,20.244564
14.72147,14.72147,20.251898
14.723214,14.723214,20.252794
14.724994,14.724994,20.270095
14.725205,14.725205,20.274539
14.7331,14.7331,20.301414
14.744035,14.744035,20.32881
14.746792,14.746792,20.33819
14.747896,14.747896,20.354757
14.748262,14.748262,20.363327
14.75199,14.75199,20.376888
14.754286,14.754286,20.387371
14.75533,14.75533,20.401109
14.763748,14.763748,20.423945
14.768848,14.768848,20.436275
14.770811,14.770811,20.445805
14.782818,14.782818,20.469045
14.787192,14.787192,20.481051
14.793316,14.793316,20.500248
14.798148,14.798148,20.500842
14.812754,14.812754,20.50304
14.8204,14.8204,20.508889
14.833357,14.833357,20.513771
14.83461,14.83461,20.539468
14.845258,14.845258,20.586387
14.846124,14.846124,20.610027
14.847533,14.847533,20.61188
14.851248,14.851248,20.617335
14.852919,14.852919,20.627517
14.877344,14.877344,20.642207
14.88015,14.88015,20.642935
14.882525,14.882525,20.660703
14.886638,14.886638,20.664223
14.890769,14.890769,20.687901
14.893322,14.893322,20.693743
14.89844,14.89844,20.729892
14.898875,14.898875,20.742194
14.911974,14.911974,20.749406
14.925385,14.925385,20.831338
14.925656,14.925656,20.831791
14.927211,14.927211,20.875988
14.933064,14.933064,20.898406
14.933936,14.933936,20.899737
14.937922,14.937922,20.901159
14.942733,14.942733,20.91705
14.94514,14.94514,20.932701
14.955614,14.955614,20.954405
14.962373,14.962373,20.961741
14.967547,14.967547,20.995287
14.970962,14.970962,21.051641
14.972335,14.972335,21.07786
14.979976,14.979976,21.148838
14.993578,14.993578,21.148943
14.996276,14.996276,21.15233
15.001758,15.001758,21.15436
15.004519,15.004519,21.178274
15.007696,15.007696,21.238394
15.019453,15.019453,21.268988
15.021274,15.021274,21.295415
15.023511,15.023511,21.33963
15.02713,15.02713,21.678345
15.031978,15.031978,22.081116
15.033254,15.033254,22.256138
15.036692,15.036692,
15.04205,15.04205,
15.042974,15.042974,
15.054686,15.054686,
15.065621,15.065621,
15.07065,15.07065,
15.072753,15.072753,
15.076125,15.076125,
15.082939,15.082939,
15.086019,15.086019,
15.088564,15.088564,
15.091552,15.091552,
15.099431,15.099431,
15.102736,15.102736,
15.105355,15.105355,
15.108683,15.108683,
15.118685,15.118685,
15.119549,15.119549,
15.121135,15.121135,
15.138797,15.138797,
15.149309,15.149309,
15.16704,15.16704,
15.181593,15.181593,
15.185786,15.185786,
15.198481,15.198481,
15.205947,15.205947,
15.214635,15.214635,
15.21488,15.21488,
15.226588,15.226588,
15.234696,15.234696,
15.234839,15.234839,
15.241924,15.241924,
15.242424,15.242424,
15.242665,15.242665,
15.243441,15.243441,
15.248398,15.248398,
15.26282,15.26282,
15.26301,15.26301,
15.266377,15.266377,
15.269026,15.269026,
15.270176,15.270176,
15.272526,15.272526,
15.279815,15.279815,
15.288804,15.288804,
15.292323,15.292323,
15.297374,15.297374,
15.302572,15.302572,
15.30548,15.30548,
15.319178,15.319178,
15.323038,15.323038,
15.328957,15.328957,
15.334802,15.334802,
15.341481,15.341481,
15.349684,15.349684,
15.350148,15.350148,
15.357838,15.357838,
15.358719,15.358719,
15.363403,15.363403,
15.36776,15.36776,
15.37214,15.37214,
15.387138,15.387138,
15.389008,15.389008,
15.398132,15.398132,
15.414964,15.414964,
15.417326,15.417326,
15.417592,15.417592,
15.419623,15.419623,
15.420254,15.420254,
15.420714,15.420714,
15.425596,15.425596,
15.436568,15.436568,
15.43775,15.43775,
15.438003,15.438003,
15.440037,15.440037,
15.472667,15.472667,
15.474729,15.474729,
15.483282,15.483282,
15.496098,15.496098,
15.505848,15.505848,
15.510424,15.510424,
15.513585,15.513585,
15.51368,15.51368,
15.517466,15.517466,
15.534959,15.534959,
15.536806,15.536806,
15.538741,15.538741,
15.540921,15.540921,
15.54261,15.54261,
15.548298,15.548298,
15.553579,15.553579,
15.554705,15.554705,
15.555792,15.555792,
15.561963,15.561963,
15.562394,15.562394,
15.578078,15.578078,
15.578988,15.578988,
15.579101,15.579101,
15.586763,15.586763,
15.595198,15.595198,
15.607757,15.607757,
15.607793,15.607793,
15.614991,15.614991,
15.617677,15.617677,
15.619806,15.619806,
15.624008,15.624008,
15.63621,15.63621,
15.636613,15.636613,
15.645203,15.645203,
15.667065,15.667065,
15.668254,15.668254,
15.669325,15.669325,
15.671824,15.671824,
15.677605,15.677605,
15.680282,15.680282,
15.683534,15.683534,
15.695694,15.695694,
15.697249,15.697249,
15.700779,15.700779,
15.701705,15.701705,
15.701906,15.701906,
15.709111,15.709111,
15.712433,15.712433,
15.729793,15.729793,
15.733155,15.733155,
15.737874,15.737874,
15.740929,15.740929,
15.742498,15.742498,
15.743104,15.743104,
15.744267,15.744267,
15.745178,15.745178,
15.75397,15.75397,
15.755989,15.755989,
15.757344,15.757344,
15.757389,15.757389,
15.763673,15.763673,
15.76773,15.76773,
15.768966,15.768966,
15.772835,15.772835,
15.772935,15.772935,
15.773002,15.773002,
15.779458,15.779458,
15.78119,15.78119,
15.7884,15.7884,
15.806982,15.806982,
15.813188,15.813188,
15.819237,15.819237,
15.819753,15.819753,
15.82874,15.82874,
15.830372,15.830372,
15.831792,15.831792,
15.841865,15.841865,
15.848064,15.848064,
15.850282,15.850282,
15.863137,15.863137,
15.870635,15.870635,
15.872727,15.872727,
15.874838,15.874838,
15.877099,15.877099,
15.881287,15.881287,
15.883567,15.883567,
15.883798,15.883798,
15.891055,15.891055,
15.900664,15.900664,
15.907602,15.907602,
15.916312,15.916312,
15.91758,15.91758,
15.921107,15.921107,
15.921352,15.921352,
15.92626,15.92626,
15.933685,15.933685,
15.934038,15.934038,
15.935386,15.935386,
15.937908,15.937908,
15.940378,15.940378,
15.946096,15.946096,
15.953372,15.953372,
15.956447,15.956447,
15.958852,15.958852,
15.962859,15.962859,
15.967976,15.967976,
15.979824,15.979824,
15.981532,15.981532,
15.982438,15.982438,
15.983138,15.983138,
15.995116,15.995116,
16.005792,16.005792,
16.012535,16.012535,
16.014994,16.014994,
16.033742,16.033742,
16.033744,16.033744,
16.034818,16.034818,
16.034961,16.034961,
16.039365,16.039365,
16.047129,16.047129,
16.051122,16.051122,
16.069401,16.069401,
16.070907,16.070907,
16.081713,16.081713,
16.087186,16.087186,
16.090558,16.090558,
16.101483,16.101483,
16.101631,16.101631,
16.102389,16.102389,
16.10501,16.10501,
16.108141,16.108141,
16.113383,16.113383,
16.113608,16.113608,
16.114131,16.114131,
16.117072,16.117072,
16.122458,16.122458,
16.122924,16.122924,
16.147466,16.147466,
16.153504,16.153504,
16.15607,16.15607,
16.166817,16.166817,
16.170236,16.170236,
16.185837,16.185837,
16.188345,16.188345,
16.193326,16.193326,
16.201553,16.201553,
16.201683,16.201683,
16.202778,16.202778,
16.207055,16.207055,
16.209276,16.209276,
16.215,16.215,
16.218012,16.218012,
16.219684,16.219684,
16.223954,16.223954,
16.227655,16.227655,
16.230635,16.230635,
16.231304,16.231304,
16.239649,16.239649,
16.242876,16.242876,
16.243069,16.243069,
16.246565,16.246565,
16.246708,16.246708,
16.250227,16.250227,
16.25214,16.25214,
16.257992,16.257992,
16.262148,16.262148,
16.266705,16.266705,
16.269148,16.269148,
16.278674,16.278674,
16.28081,16.28081,
16.28135,16.28135,
16.289843,16.289843,
16.297125,16.297125,
16.302315,16.302315,
16.304624,16.304624,
16.308591,16.308591,
16.312766,16.312766,
16.320117,16.320117,
16.321216,16.321216,
16.3226,16.3226,
16.324872,16.324872,
16.333763,16.333763,
16.335232,16.335232,
16.336726,16.336726,
16.33947,16.33947,
16.34257,16.34257,
16.348409,16.348409,
16.355344,16.355344,
16.356847,16.356847,
16.361894,16.361894,
16.365966,16.365966,
16.375946,16.375946,
16.39437,16.39437,
16.395594,16.395594,
16.417112,16.417112,
16.423171,16.423171,
16.437666,16.437666,
16.438877,16.438877,
16.439302,16.439302,
16.439545,16.439545,
16.441875,16.441875,
16.442428,16.442428,
16.450143,16.450143,
16.457831,16.457831,
16.487346,16.487346,
16.490778,16.490778,
16.493594,16.493594,
16.501386,16.501386,
16.506289,16.506289,
16.514811,16.514811,
16.528156,16.528156,
16.535671,16.535671,
16.537299,16.537299,
16.540444,16.540444,
16.544804,16.544804,
16.550722,16.550722,
16.557986,16.557986,
16.558803,16.558803,
16.559145,16.559145,
16.57446,16.57446,
16.576,16.576,
16.577871,16.577871,
16.582421,16.582421,
16.583068,16.583068,
16.592966,16.592966,
16.596284,16.596284,
16.59939,16.59939,
16.601563,16.601563,
16.612331,16.612331,
16.634141,16.634141,
16.637115,16.637115,
16.640152,16.640152,
16.653779,16.653779,
16.660844,16.660844,
16.66192,16.66192,
16.662995,16.662995,
16.665935,16.665935,
16.69011,16.69011,
16.700881,16.700881,
16.702566,16.702566,
16.703073,16.703073,
16.703284,16.703284,
16.70384,16.70384,
16.716745,16.716745,
16.717792,16.717792,
16.720222,16.720222,
16.723368,16.723368,
16.725159,16.725159,
16.726247,16.726247,
16.726889,16.726889,
16.727186,16.727186,
16.731092,16.731092,
16.737371,16.737371,
16.737716,16.737716,
16.740867,16.740867,
16.743469,16.743469,
16.743509,16.743509,
16.744164,16.744164,
16.749576,16.749576,
16.751807,16.751807,
16.752027,16.752027,
16.753232,16.753232,
16.754025,16.754025,
16.754627,16.754627,
16.75586,16.75586,
16.769143,16.769143,
16.781961,16.781961,
16.790251,16.790251,
16.791166,16.791166,
16.794093,16.794093,
16.795619,16.795619,
16.796423,16.796423,
16.797672,16.797672,
16.800489,16.800489,
16.803476,16.803476,
16.80793,16.80793,
16.808099,16.808099,
16.811512,16.811512,
16.817972,16.817972,
16.822486,16.822486,
16.826573,16.826573,
16.829936,16.829936,
16.835997,16.835997,
16.845718,16.845718,
16.845784,16.845784,
16.852606,16.852606,
16.856224,16.856224,
16.859665,16.859665,
16.861232,16.861232,
16.867106,16.867106,
16.871841,16.871841,
16.873131,16.873131,
16.873647,16.873647,
16.876486,16.876486,
16.88257,16.88257,
16.88721,16.88721,
16.889803,16.889803,
16.892782,16.892782,
16.894126,16.894126,
16.896112,16.896112,
16.896673,16.896673,
16.897021,16.897021,
16.897158,16.897158,
16.899206,16.899206,
16.902477,16.902477,
16.903826,16.903826,
16.909335,16.909335,
16.912196,16.912196,
16.912307,16.912307,
16.912314,16.912314,
16.913767,16.913767,
16.928932,16.928932,
16.937858,16.937858,
16.939141,16.939141,
16.939717,16.939717,
16.943897,16.943897,
16.94829,16.94829,
16.948331,16.948331,
16.953592,16.953592,
16.965912,16.965912,
16.970704,16.970704,
16.971645,16.971645,
16.971675,16.971675,
16.971807,16.971807,
16.975217,16.975217,
16.987194,16.987194,
16.998727,16.998727,
17.00326,17.00326,
17.017171,17.017171,
17.019858,17.019858,
17.023058,17.023058,
17.024581,17.024581,
17.032107,17.032107,
17.036004,17.036004,
17.03609,17.03609,
17.040612,17.040612,
17.044624,17.044624,
17.048126,17.048126,
17.048705,17.048705,
17.052019,17.052019,
17.059884,17.059884,
17.060299,17.060299,
17.065614,17.065614,
17.070753,17.070753,
17.073597,17.073597,
17.078425,17.078425,
17.080711,17.080711,
17.087002,17.087002,
17.087877,17.087877,
17.088531,17.088531,
17.09762,17.09762,
17.101913,17.101913,
17.104484,17.104484,
17.104908,17.104908,
17.108671,17.108671,
17.110723,17.110723,
17.113505,17.113505,
17.114844,17.114844,
17.115236,17.115236,
17.117532,17.117532,
17.123173,17.123173,
17.13251,17.13251,
17.133285,17.133285,
17.134007,17.134007,
17.137347,17.137347,
17.13877,17.13877,
17.139214,17.139214,
17.13957,17.13957,
17.140914,17.140914,
17.144325,17.144325,
17.147926,17.147926,
17.149955,17.149955,
17.151159,17.151159,
17.15148,17.15148,
17.154254,17.154254,
17.160703,17.160703,
17.167256,17.167256,
17.168365,17.168365,
17.179709,17.179709,
17.182556,17.182556,
17.182786,17.182786,
17.187902,17.187902,
17.199103,17.199103,
17.202073,17.202073,
17.202572,17.202572,
17.206044,17.206044,
17.207367,17.207367,
17.207526,17.207526,
17.216536,17.216536,
17.22888,17.22888,
17.229018,17.229018,
17.230947,17.230947,
17.234564,17.234564,
17.23579,17.23579,
17.23601,17.23601,
17.249279,17.249279,
17.25278,17.25278,
17.253243,17.253243,
17.266142,17.266142,
17.26902,17.26902,
17.272929,17.272929,
17.286164,17.286164,
17.28755,17.28755,
17.291734,17.291734,
17.293612,17.293612,
17.299179,17.299179,
17.302312,17.302312,
17.302464,17.302464,
17.309597,17.309597,
17.310101,17.310101,
17.311162,17.311162,
17.313731,17.313731,
17.319432,17.319432,
17.319793,17.319793,
17.32065,17.32065,
17.32072,17.32072,
17.32951,17.32951,
17.331869,17.331869,
17.333582,17.333582,
17.337379,17.337379,
17.345268,17.345268,
17.346113,17.346113,
17.347105,17.347105,
17.348405,17.348405,
17.350306,17.350306,
17.354132,17.354132,
17.357236,17.357236,
17.35871,17.35871,
17.362519,17.362519,
17.363434,17.363434,
17.364872,17.364872,
17.365457,17.365457,
17.365772,17.365772,
17.368042,17.368042,
17.375854,17.375854,
17.380069,17.380069,
17.390026,17.390026,
17.391205,17.391205,
17.394491,17.394491,
17.39711,17.39711,
17.397679,17.397679,
17.398533,17.398533,
17.398764,17.398764,
17.405661,17.405661,
17.406736,17.406736,
17.410972,17.410972,
17.411281,17.411281,
17.412538,17.412538,
17.420617,17.420617,
17.421705,17.421705,
17.423411,17.423411,
17.425384,17.425384,
17.430033,17.430033,
17.439532,17.439532,
17.440352,17.440352,
17.441592,17.441592,
17.446698,17.446698,
17.450628,17.450628,
17.454319,17.454319,
17.456296,17.456296,
17.46361,17.46361,
17.467725,17.467725,
17.474051,17.474051,
17.478171,17.478171,
17.488383,17.488383,
17.491321,17.491321,
17.498622,17.498622,
17.498916,17.498916,
17.501499,17.501499,
17.502676,17.502676,
17.504758,17.504758,
17.509532,17.509532,
17.519182,17.519182,
17.52201,17.52201,
17.53901,17.53901,
17.540676,17.540676,
17.543807,17.543807,
17.544748,17.544748,
17.545461,17.545461,
17.55642,17.55642,
17.563125,17.563125,
17.566817,17.566817,
17.566971,17.566971,
17.57042,17.57042,
17.572461,17.572461,
17.575465,17.575465,
17.57854,17.57854,
17.584515,17.584515,
17.588255,17.588255,
17.590565,17.590565,
17.595075,17.595075,
17.595661,17.595661,
17.595758,17.595758,
17.598152,17.598152,
17.598459,17.598459,
17.600386,17.600386,
17.604434,17.604434,
17.61072,17.61072,
17.612891,17.612891,
17.619568,17.619568,
17.637929,17.637929,
17.638699,17.638699,
17.651578,17.651578,
17.663608,17.663608,
17.667994,17.667994,
17.668836,17.668836,
17.671042,17.671042,
17.676585,17.676585,
17.681093,17.681093,
17.684028,17.684028,
17.684175,17.684175,
17.687268,17.687268,
17.688225,17.688225,
17.693548,17.693548,
17.696809,17.696809,
17.696824,17.696824,
17.70797,17.70797,
17.708541,17.708541,
17.70959,17.70959,
17.709924,17.709924,
17.720523,17.720523,
17.726327,17.726327,
17.73243,17.73243,
17.736269,17.736269,
17.75704,17.75704,
17.759361,17.759361,
17.768931,17.768931,
17.781951,17.781951,
17.785089,17.785089,
17.787518,17.787518,
17.788995,17.788995,
17.795212,17.795212,
17.800301,17.800301,
17.800801,17.800801,
17.802166,17.802166,
17.804444,17.804444,
17.811691,17.811691,
17.82314,17.82314,
17.827922,17.827922,
17.828364,17.828364,
17.832453,17.832453,
17.837851,17.837851,
17.838107,17.838107,
17.842093,17.842093,
17.855532,17.855532,
17.857424,17.857424,
17.86189,17.86189,
17.862641,17.862641,
17.867939,17.867939,
17.870033,17.870033,
17.889198,17.889198,
17.892469,17.892469,
17.897611,17.897611,
17.899485,17.899485,
17.904985,17.904985,
17.911147,17.911147,
17.913086,17.913086,
17.922311,17.922311,
17.922678,17.922678,
17.924191,17.924191,
17.928551,17.928551,
17.953608,17.953608,
17.958147,17.958147,
17.964134,17.964134,
17.964768,17.964768,
17.96832,17.96832,
17.971645,17.971645,
17.973865,17.973865,
17.973877,17.973877,
17.976108,17.976108,
17.985901,17.985901,
17.989273,17.989273,
18.002808,,
18.005732,,
18.009035,,
18.009889,,
18.013859,,
18.020111,,
18.026782,,
18.028612,,
18.031894,,
18.034788,,
18.037032,,
18.038077,,
18.05163,,
18.052788,,
18.052838,,
18.053343,,
18.059757,,
18.071448,,
18.072352,,
18.072808,,
18.080039,,
18.089727,,
18.091852,,
18.094938,,
18.098215,,
18.103687,,
18.107963,,
18.10823,,
18.108267,,
18.109608,,
18.112581,,
18.121441,,
18.135166,,
18.136546,,
18.141365,,
18.14814,,
18.153017,,
18.153115,,
18.1543,,
18.157014,,
18.158099,,
18.170709,,
18.172236,,
18.175533,,
18.18483,,
18.191863,,
18.205116,,
18.212435,,
18.212823,,
18.218461,,
18.228732,,
18.228867,,
18.233443,,
18.233534,,
18.236111,,
18.239646,,
18.247295,,
18.250768,,
18.250778,,
18.251022,,
18.264757,,
18.275151,,
18.280326,,
18.283395,,
18.285084,,
18.301477,,
18.304325,,
18.306971,,
18.311389,,
18.314229,,
18.314705,,
18.316821,,
18.326678,,
18.34241,,
18.344891,,
18.346947,,
18.347466,,
18.352438,,
18.352688,,
18.353276,,
18.354214,,
18.35916,,
18.367975,,
18.371052,,
18.377562,,
18.378305,,
18.379473,,
18.382039,,
18.385369,,
18.393681,,
18.396963,,
18.408676,,
18.415022,,
18.417404,,
18.422826,,
18.424716,,
18.432979,,
18.438019,,
18.440886,,
18.444191,,
18.445825,,
18.447551,,
18.451818,,
18.45237,,
18.457433,,
18.468151,,
18.472712,,
18.47469,,
18.477775,,
18.482575,,
18.494834,,
18.508798,,
18.514715,,
18.522012,,
18.528778,,
18.531298,,
18.551269,,
18.553786,,
18.555995,,
18.579384,,
18.580456,,
18.596426,,
18.599298,,
18.601774,,
18.603468,,
