PCE,below18,above18
11.48483,11.48483,18.514715
11.487053,11.487053,18.51595
11.493435,11.493435,18.516157
11.512395,11.512395,18.51658
11.517712,11.517712,18.521284
11.529426,11.529426,18.52131
11.534013,11.534013,18.521957
11.534938,11.534938,18.522012
11.537288,11.537288,18.528015
11.541498,11.541498,18.528778
11.547778,11.547778,18.529097
11.550849,11.550849,18.53035
11.556755,11.556755,18.531298
11.557892,11.557892,18.534053
11.563403,11.563403,18.535284
11.564829,11.564829,18.536388
11.571252,11.571252,18.544144
11.572235,11.572235,18.546898
11.573206,11.573206,18.550304
11.580984,11.580984,18.551269
11.584331,11.584331,18.551447
11.589718,11.589718,18.553786
11.603091,11.603091,18.554877
11.60609,11.60609,18.555995
11.609407,11.609407,18.556001
11.617929,11.617929,18.556044
11.630066,11.630066,18.556878
11.635565,11.635565,18.559027
11.639353,11.639353,18.562685
11.641637,11.641637,18.563388
11.643565,11.643565,18.565008
11.6441,11.6441,18.571304
11.647459,11.647459,18.571984
11.649526,11.649526,18.573714
11.660821,11.660821,18.577499
11.668338,11.668338,18.577835
11.668726,11.668726,18.579384
11.671513,11.671513,18.579598
11.673168,11.673168,18.580456
11.673706,11.673706,18.580504
11.677145,11.677145,18.583512
11.678835,11.678835,18.590222
11.681029,11.681029,18.591879
11.684518,11.684518,18.592813
11.69126,11.69126,18.59289
11.695337,11.695337,18.595883
11.697008,11.697008,18.596426
11.70208,11.70208,18.599298
11.702719,11.702719,18.600284
11.703795,11.703795,18.601385
11.704639,11.704639,18.601774
11.706464,11.706464,18.603468
11.712955,11.712955,18.604331
11.715118,11.715118,18.606669
11.716687,11.716687,18.617146
11.718002,11.718002,18.620697
11.724429,11.724429,18.62194
11.731446,11.731446,18.622023
11.736595,11.736595,18.627283
11.738904,11.738904,18.628397
11.741127,11.741127,18.631579
11.743682,11.743682,18.633016
11.746136,11.746136,18.633128
11.747867,11.747867,18.63444
11.750768,11.750768,18.636522
11.75412,11.75412,18.637716
11.758853,11.758853,18.639562
11.759518,11.759518,18.640405
11.759732,11.759732,18.642459
11.768683,11.768683,18.644886
11.768954,11.768954,18.644945
11.771992,11.771992,18.647351
11.775196,11.775196,18.64777
11.781204,11.781204,18.652444
11.796381,11.796381,18.65572
11.800961,11.800961,18.655959
11.809248,11.809248,18.656765
11.810157,11.810157,18.657941
11.817204,11.817204,18.65972
11.821214,11.821214,18.660371
11.825623,11.825623,18.660664
11.830873,11.830873,18.663904
11.835964,11.835964,18.664354
11.841657,11.841657,18.665907
11.846964,11.846964,18.674423
11.850312,11.850312,18.677812
11.85269,11.85269,18.680299
11.859113,11.859113,18.681541
11.865018,11.865018,18.683182
11.865556,11.865556,18.683712
11.870892,11.870892,18.684302
11.882983,11.882983,18.684876
11.883134,11.883134,18.684922
11.885843,11.885843,18.689222
11.892076,11.892076,18.691096
11.897867,11.897867,18.692102
11.90578,11.90578,18.693793
11.907896,11.907896,18.696429
11.909207,11.909207,18.697351
11.919802,11.919802,18.702313
11.924045,11.924045,18.70291
11.929204,11.929204,18.704199
11.92953,11.92953,18.707074
11.930635,11.930635,18.707482
11.942107,11.942107,18.707813
11.949388,11.949388,18.709938
11.949637,11.949637,18.712242
11.949907,11.949907,18.713519
11.951083,11.951083,18.716137
11.952057,11.952057,18.717422
11.960236,11.960236,18.718281
11.960998,11.960998,18.71891
11.961849,11.961849,18.723351
11.965469,11.965469,18.723679
11.971211,11.971211,18.725035
11.971984,11.971984,18.725659
11.972701,11.972701,18.727501
11.985305,11.985305,18.731636
11.989082,11.989082,18.734693
11.994982,11.994982,18.738316
11.996519,11.996519,18.739532
11.997541,11.997541,18.740234
12.00088,12.00088,18.741487
12.009204,12.009204,18.743347
12.010825,12.010825,18.743376
12.012588,12.012588,18.74352
12.012886,12.012886,18.743799
12.018206,12.018206,18.745359
12.022691,12.022691,18.745578
12.022951,12.022951,18.746871
12.023641,12.023641,18.747618
12.03145,12.03145,18.748983
12.033329,12.033329,18.749887
12.034899,12.034899,18.750074
12.042002,12.042002,18.751704
12.042381,12.042381,18.756083
12.043779,12.043779,18.756389
12.045239,12.045239,18.758509
12.060945,12.060945,18.75921
12.081209,12.081209,18.75969
12.08936,12.08936,18.76077
12.097521,12.097521,18.76108
12.110385,12.110385,18.761135
12.115766,12.115766,18.76214
12.117275,12.117275,18.764681
12.118477,12.118477,18.765224
12.118752,12.118752,18.766655
12.118766,12.118766,18.768673
12.121926,12.121926,18.77024
12.123822,12.123822,18.772178
12.124433,12.124433,18.772926
12.131586,12.131586,18.773702
12.137692,12.137692,18.776035
12.145719,12.145719,18.776515
12.14969,12.14969,18.776537
12.149826,12.149826,18.780586
12.150209,12.150209,18.781637
12.157267,12.157267,18.7881
12.161307,12.161307,18.788549
12.166937,12.166937,18.791155
12.167835,12.167835,18.798981
12.169937,12.169937,18.800269
12.170876,12.170876,18.800301
12.172299,12.172299,18.801674
12.174544,12.174544,18.806392
12.179437,12.179437,18.80772
12.179482,12.179482,18.80857
12.185071,12.185071,18.808951
12.198344,12.198344,18.811971
12.206052,12.206052,18.815308
12.207271,12.207271,18.816217
12.212292,12.212292,18.81755
12.214975,12.214975,18.818301
12.215352,12.215352,18.819707
12.23056,12.23056,18.820543
12.260414,12.260414,18.820949
12.275791,12.275791,18.823734
12.278677,12.278677,18.825646
12.279808,12.279808,18.827794
12.284165,12.284165,18.83303
12.287981,12.287981,18.836157
12.292611,12.292611,18.837186
12.311104,12.311104,18.842566
12.311106,12.311106,18.842851
12.313015,12.313015,18.846491
12.314078,12.314078,18.84652
12.31584,12.31584,18.847873
12.318921,12.318921,18.847948
12.321037,12.321037,18.848157
12.325614,12.325614,18.850259
12.326561,12.326561,18.854122
12.328149,12.328149,18.854916
12.329341,12.329341,18.856732
12.329609,12.329609,18.856732
12.330304,12.330304,18.86227
12.33327,12.33327,18.862604
12.336539,12.336539,18.86622
12.33696,12.33696,18.867875
12.338188,12.338188,18.869659
12.338337,12.338337,18.870232
12.338984,12.338984,18.871038
12.340456,12.340456,18.872663
12.345789,12.345789,18.877213
12.349731,12.349731,18.878566
12.355599,12.355599,18.878581
12.357545,12.357545,18.879
12.367405,12.367405,18.879758
12.367927,12.367927,18.880028
12.368124,12.368124,18.880848
12.368605,12.368605,18.883564
12.374682,12.374682,18.885348
12.377332,12.377332,18.886244
12.378091,12.378091,18.888645
12.38246,12.38246,18.889908
12.389108,12.389108,18.892328
12.391197,12.391197,18.892349
12.395961,12.395961,18.89308
12.403427,12.403427,18.895304
12.418804,12.418804,18.896261
12.423716,12.423716,18.898039
12.42719,12.42719,18.899688
12.436574,12.436574,18.900068
12.441155,12.441155,18.905232
12.441591,12.441591,18.907678
12.448841,12.448841,18.90907
12.455619,12.455619,18.910022
12.458169,12.458169,18.911394
12.462682,12.462682,18.91389
12.471033,12.471033,18.92489
12.475562,12.475562,18.933147
12.480184,12.480184,18.936033
12.484706,12.484706,18.936541
12.490406,12.490406,18.939291
12.494889,12.494889,18.941142
12.495884,12.495884,18.944911
12.497069,12.497069,18.945104
12.500767,12.500767,18.945691
12.502236,12.502236,18.946922
12.502333,12.502333,18.950046
12.506384,12.506384,18.950417
12.506721,12.506721,18.951107
12.507854,12.507854,18.952619
12.514606,12.514606,18.953375
12.519273,12.519273,18.953954
12.52002,12.52002,18.956232
12.520965,12.520965,18.964142
12.522728,12.522728,18.966601
12.523038,12.523038,18.969042
12.523339,12.523339,18.969573
12.524189,12.524189,18.973424
12.52463,12.52463,18.973802
12.526391,12.526391,18.974086
12.526441,12.526441,18.974175
12.531019,12.531019,18.980333
12.532654,12.532654,18.980714
12.533518,12.533518,18.984879
12.548215,12.548215,18.987809
12.549211,12.549211,18.988866
12.550374,12.550374,18.989014
12.551369,12.551369,18.990971
12.551525,12.551525,18.991252
12.554001,12.554001,18.991844
12.561597,12.561597,18.996099
12.562309,12.562309,19.001417
12.56684,12.56684,19.001571
12.571335,12.571335,19.010289
12.571757,12.571757,19.018179
12.574544,12.574544,19.020362
12.580022,12.580022,19.024606
12.584433,12.584433,19.028125
12.585793,12.585793,19.028334
12.588856,12.588856,19.029923
12.590552,12.590552,19.032939
12.591664,12.591664,19.034421
12.593036,12.593036,19.034779
12.595939,12.595939,19.035558
12.59707,12.59707,19.036966
12.597471,12.597471,19.038454
12.600446,12.600446,19.040335
12.601281,12.601281,19.041735
12.601358,12.601358,19.043857
12.601375,12.601375,19.050443
12.603256,12.603256,19.05399
12.603936,12.603936,19.054133
12.605263,12.605263,19.05556
12.607193,12.607193,19.058898
12.607491,12.607491,19.059937
12.608903,12.608903,19.061795
12.613,12.613,19.061915
12.613964,12.613964,19.062664
12.615122,12.615122,19.064222
12.615435,12.615435,19.0655
12.617299,12.617299,19.067397
12.621351,12.621351,19.067512
12.624998,12.624998,19.070164
12.627634,12.627634,19.073635
12.628134,12.628134,19.079993
12.63206,12.63206,19.081753
12.633032,12.633032,19.082421
12.634522,12.634522,19.086734
12.638657,12.638657,19.092854
12.640596,12.640596,19.094582
12.640704,12.640704,19.094642
12.652328,12.652328,19.094962
12.655578,12.655578,19.09507
12.659758,12.659758,19.095235
12.666843,12.666843,19.096219
12.668615,12.668615,19.097236
12.671123,12.671123,19.099779
12.672423,12.672423,19.101107
12.6753,12.6753,19.105237
12.676522,12.676522,19.106969
12.682587,12.682587,19.114491
12.683183,12.683183,19.116684
12.694141,12.694141,19.11705
12.699248,12.699248,19.117729
12.700175,12.700175,19.125193
12.700969,12.700969,19.126546
12.702834,12.702834,19.129047
12.705465,12.705465,19.134691
12.71113,12.71113,19.135827
12.711834,12.711834,19.135916
12.713634,12.713634,19.136788
12.715816,12.715816,19.139146
12.71664,12.71664,19.139523
12.724752,12.724752,19.140342
12.725949,12.725949,19.14318
12.726936,12.726936,19.14516
12.731602,12.731602,19.146159
12.732913,12.732913,19.147801
12.734314,12.734314,19.14863
12.73709,12.73709,19.150488
12.738515,12.738515,19.155931
12.73919,12.73919,19.156876
12.740401,12.740401,19.157164
12.743389,12.743389,19.157762
12.744386,12.744386,19.164091
12.747837,12.747837,19.164591
12.758012,12.758012,19.164609
12.760998,12.760998,19.170555
12.761904,12.761904,19.175129
12.762187,12.762187,19.175668
12.766679,12.766679,19.17667
12.772443,12.772443,19.17724
12.781565,12.781565,19.179257
12.781916,12.781916,19.185968
12.782886,12.782886,19.192462
12.787226,12.787226,19.196478
12.791017,12.791017,19.198736
12.79641,12.79641,19.198947
12.802872,12.802872,19.203309
12.803044,12.803044,19.206045
12.805291,12.805291,19.206179
12.809942,12.809942,19.207574
12.813055,12.813055,19.21012
12.815302,12.815302,19.212019
12.818387,12.818387,19.213316
12.818767,12.818767,19.213559
12.81954,12.81954,19.218225
12.819828,12.819828,19.218447
12.819838,12.819838,19.219216
12.8211,12.8211,19.225112
12.821531,12.821531,19.231728
12.822499,12.822499,19.2346
12.823898,12.823898,19.237418
12.825962,12.825962,19.241373
12.826406,12.826406,19.242314
12.836098,12.836098,19.245919
12.837624,12.837624,19.246062
12.840235,12.840235,19.246154
12.841454,12.841454,19.249915
12.842258,12.842258,19.250984
12.845817,12.845817,19.25234
12.847261,12.847261,19.259473
12.847439,12.847439,19.260091
12.848396,12.848396,19.261598
12.850933,12.850933,19.26525
12.851443,12.851443,19.268327
12.854743,12.854743,19.268835
12.867483,12.867483,19.271642
12.869219,12.869219,19.275237
12.869557,12.869557,19.277336
12.87064,12.87064,19.284116
12.87214,12.87214,19.284257
12.875165,12.875165,19.285913
12.875456,12.875456,19.28728
12.87616,12.87616,19.288693
12.876282,12.876282,19.28889
12.877033,12.877033,19.291442
12.88543,12.88543,19.29168
12.887057,12.887057,19.292413
12.889449,12.889449,19.300473
12.89483,12.89483,19.303838
12.90407,12.90407,19.303973
12.906022,12.906022,19.307154
12.908839,12.908839,19.307744
12.911552,12.911552,19.308811
12.92928,12.92928,19.310871
12.929749,12.929749,19.312468
12.934224,12.934224,19.322599
12.934857,12.934857,19.323511
12.93702,12.93702,19.324638
12.93814,12.93814,19.324658
12.94124,12.94124,19.335063
12.942957,12.942957,19.339545
12.944063,12.944063,19.345833
12.948598,12.948598,19.347186
12.948809,12.948809,19.349511
12.951263,12.951263,19.351415
12.958214,12.958214,19.351754
12.958489,12.958489,19.355018
12.95888,12.95888,19.360603
12.959296,12.959296,19.361346
12.961568,12.961568,19.366508
12.967215,12.967215,19.366604
12.975955,12.975955,19.366943
12.977539,12.977539,19.367315
12.97764,12.97764,19.367336
12.978941,12.978941,19.368699
12.981586,12.981586,19.37413
12.983246,12.983246,19.377469
12.985437,12.985437,19.379164
12.990478,12.990478,19.387416
12.991735,12.991735,19.390007
12.999268,12.999268,19.392457
12.999908,12.999908,19.393996
13.001591,13.001591,19.403727
13.006378,13.006378,19.404559
13.009105,13.009105,19.404764
13.014276,13.014276,19.406035
13.024409,13.024409,19.409104
13.025094,13.025094,19.415564
13.026703,13.026703,19.41706
13.033331,13.033331,19.426572
13.03384,13.03384,19.427858
13.039745,13.039745,19.430885
13.047301,13.047301,19.437842
13.047376,13.047376,19.439765
13.048613,13.048613,19.441826
13.050987,13.050987,19.442206
13.052108,13.052108,19.44385
13.053113,13.053113,19.444454
13.054397,13.054397,19.446381
13.056387,13.056387,19.449858
13.057142,13.057142,19.455655
13.061918,13.061918,19.45978
13.062362,13.062362,19.460719
13.065478,13.065478,19.463909
13.074252,13.074252,19.467483
13.077617,13.077617,19.476262
13.082555,13.082555,19.476305
13.086192,13.086192,19.480121
13.090495,13.090495,19.484628
13.09158,13.09158,19.487645
13.092444,13.092444,19.487835
13.102133,13.102133,19.496179
13.107747,13.107747,19.498124
13.113526,13.113526,19.499235
13.113562,13.113562,19.499988
13.117697,13.117697,19.503686
13.120657,13.120657,19.515038
13.122584,13.122584,19.515922
13.1231,13.1231,19.517014
13.128115,13.128115,19.517747
13.128789,13.128789,19.517952
13.128879,13.128879,19.518376
13.129202,13.129202,19.536023
13.130493,13.130493,19.540979
13.131513,13.131513,19.543303
13.131632,13.131632,19.543858
13.132013,13.132013,19.546962
13.132053,13.132053,19.55137
13.135066,13.135066,19.552461
13.139191,13.139191,19.553286
13.141188,13.141188,19.562767
13.145988,13.145988,19.563824
13.146636,13.146636,19.568041
13.147986,13.147986,19.568835
13.150995,13.150995,19.572434
13.152891,13.152891,19.577608
13.153719,13.153719,19.578964
13.157652,13.157652,19.579039
13.15794,13.15794,19.582466
13.163174,13.163174,19.583207
13.163383,13.163383,19.587889
13.173804,13.173804,19.589537
13.174795,13.174795,19.591838
13.181202,13.181202,19.592025
13.181341,13.181341,19.593486
13.184565,13.184565,19.594375
13.185573,13.185573,19.598379
13.19036,13.19036,19.599982
13.191351,13.191351,19.60518
13.194523,13.194523,19.610816
13.199494,13.199494,19.614448
13.201214,13.201214,19.616436
13.202441,13.202441,19.620398
13.203526,13.203526,19.621641
13.20364,13.20364,19.625769
13.203893,13.203893,19.630926
13.204486,13.204486,19.633995
13.208214,13.208214,19.636997
13.209288,13.209288,19.638328
13.21224,13.21224,19.639935
13.213112,13.213112,19.647847
13.214707,13.214707,19.649579
13.2164,13.2164,19.651696
13.219822,13.219822,19.653494
13.223317,13.223317,19.654227
13.226889,13.226889,19.657756
13.228413,13.228413,19.664179
13.231405,13.231405,19.668506
13.235278,13.235278,19.670105
13.236604,13.236604,19.670702
13.237619,13.237619,19.67916
13.238083,13.238083,19.67936
13.238878,13.238878,19.683649
13.247397,13.247397,19.686097
13.254639,13.254639,19.688265
13.262968,13.262968,19.692547
13.263755,13.263755,19.695423
13.266389,13.266389,19.709056
13.268926,13.268926,19.714061
13.268969,13.268969,19.720722
13.271651,13.271651,19.721118
13.273335,13.273335,19.722239
13.273789,13.273789,19.722778
13.277302,13.277302,19.72525
13.278066,13.278066,19.732827
13.278501,13.278501,19.743476
13.28584,13.28584,19.752816
13.287265,13.287265,19.754743
13.288713,13.288713,19.755992
13.291313,13.291313,19.76405
13.292173,13.292173,19.764142
13.296253,13.296253,19.765631
13.296672,13.296672,19.768981
13.296881,13.296881,19.781096
13.297579,13.297579,19.784233
13.297747,13.297747,19.786845
13.300634,13.300634,19.801085
13.301435,13.301435,19.807383
13.307041,13.307041,19.813896
13.309255,13.309255,19.826946
13.309484,13.309484,19.833232
13.310635,13.310635,19.83955
13.311087,13.311087,19.841512
13.311882,13.311882,19.845494
13.312019,13.312019,19.846662
13.312653,13.312653,19.848424
13.314552,13.314552,19.854577
13.321963,13.321963,19.871884
13.326991,13.326991,19.892798
13.330103,13.330103,19.898985
13.337251,13.337251,19.904151
13.338537,13.338537,19.920073
13.342043,13.342043,19.922637
13.344172,13.344172,19.923068
13.345675,13.345675,19.927259
13.346896,13.346896,19.928767
13.34766,13.34766,19.931195
13.350095,13.350095,19.932629
13.350158,13.350158,19.937588
13.35072,13.35072,19.941409
13.351006,13.351006,19.941569
13.356629,13.356629,19.943676
13.357277,13.357277,19.946905
13.360179,13.360179,19.947291
13.362212,13.362212,19.953763
13.365359,13.365359,19.964228
13.366059,13.366059,19.969559
13.36829,13.36829,19.969722
13.371326,13.371326,19.975881
13.371729,13.371729,19.975887
13.376016,13.376016,19.976604
13.378534,13.378534,19.977658
13.388341,13.388341,19.983495
13.388833,13.388833,19.989142
13.389003,13.389003,19.996816
13.389211,13.389211,19.99816
13.393114,13.393114,20.006816
13.402569,13.402569,20.009988
13.403965,13.403965,20.010695
13.410833,13.410833,20.011716
