Unit,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,fund bg,frequency
69,-7.46084476439405,-6.919310990514,-3.5931545503123,-2.8298207768897004,0.5415337738800501,0.7633337734225996,3.3261564402017,19
70,-8.8512649062939,-8.09470676774875,-4.7579650987626,-2.37596208564075,0.7565581385451505,2.3820030131218504,3.33674166898615,0
71,-7.5254990152728505,-7.279263191955401,-1.5840835693007,-0.23336483818880002,0.2462358233174493,1.3507187311119,5.695179622654701,1
72,-7.705747229844051,-6.867799838614349,-3.5040644756586,-1.8133394883469502,0.8379473912297017,1.6907249873116499,3.363735362955749,1
73,-8.7754539875446,-6.648421652341249,-2.2943279304907502,-1.55113058200515,2.12703233520335,0.7431973484856003,4.354093721850499,1
74,-7.41823173540575,-6.82796237090115,-1.6478670558579,-0.13134935563635,0.5902693645046,1.51651770022155,5.18009531504325,0
75,-7.4598379431472,-7.4339327045795995,-1.9148923773535502,-1.67896966897005,0.025905238567600186,0.23592270838350027,5.519040327226049,0
76,-7.916118447665601,-7.468899334368851,-3.7755796756875,-3.1373638507248,0.44721911329674935,0.6382158249627001,3.693319658681351,291
77,-8.0893461248939,-7.0054622355823,-1.35319496715145,-1.07765248213515,1.0838838893116005,0.27554248501629997,5.65226726843085,1
78,-7.51521311172395,-7.09898776599915,-3.7270345647583003,-2.9491699117190002,0.41622534572480063,0.7778646530393001,3.3719532012408493,0
79,-7.43308915164305,-6.7302462871866,-2.4740047059759,-0.9499494520955,0.70284286445645,1.5240552538804,4.2562415812107,2
80,-7.3783670563075,-6.750409923508649,-2.5009983999455003,0.41159941026630004,0.6279571327988505,2.9125978102118,4.249411523563149,0
81,-7.9461053939907,-6.9982784299291,-3.00231374672165,-1.56375666466835,0.9478269640615995,1.4385570820532998,3.9959646832074505,4
82,-7.86433518191545,-7.43793277818195,-3.6213455452241003,-3.06392032247485,0.42640240373350036,0.5574252227492504,3.8165872329578496,2
83,-7.7861024498967,-7.6153782200930005,-3.0558929638851002,-2.9401357318824,0.1707242298036995,0.11575723200270005,4.5594852562079,1
84,-8.135278942858301,-7.803109565552949,-4.081217952569101,-3.5790046300863003,0.3321693773053518,0.5022133224828003,3.721891612983849,1
85,-7.8301032595225495,-7.48294040905465,-3.7021905702076503,-3.2721690522625,0.34716285046789963,0.4300215179451503,3.7807498388469996,1
86,-7.8005516953582505,-6.89141932083775,-3.2213381849891003,-1.0757204737966,0.9091323745205004,2.1456177111925,3.67008113584865,0
87,-7.59613977086265,-7.35629862303195,-3.4957377918333,-2.7580371431278,0.23984114783069987,0.7377006487054998,3.8605608311986503,2
88,-7.81491930666465,-7.418150101250601,-3.7861104817018503,-3.1517314620312,0.39676920541404925,0.6343790196706505,3.6320396195487503,10
89,-9.65816410718155,-7.50623335465745,0.1574994966694,2.2188707597471002,2.1519307525241,2.0613712630777004,7.66373285132685,2
90,-7.41317041778645,-6.87422172548615,-3.57767127221885,-2.7822824872073504,0.5389486923003002,0.7953887850114998,3.2965504532672996,576
91,-7.6303444818705,-6.8091593038316,-0.8950096656795499,-0.2247116177429,0.8211851780388999,0.6702980479366498,5.91414963815205,2
92,-8.08306029494735,-6.865432448115,-3.39301481326955,-1.2088385694612,1.2176278468323494,2.18417624380835,3.4724176348454505,0
93,-9.32145042857285,-8.89651743963205,-3.7746544885958,-2.71877111450065,0.42493298894080134,1.05588337409515,5.121862951036249,0
94,-8.2331855062682,-7.0743070397588,-2.6410826101829,-0.2044119244956,1.1588784665093996,2.4366706856873,4.433224429575899,0
95,-7.0992870912347,-6.6409929442225994,-2.60845615950795,-0.6028410243977,0.4582941470121007,2.00561513511025,4.032536784714649,0
96,-7.611214878180349,-7.1595875205055,-3.4910030108346,-2.51049517332795,0.4516273576748491,0.98050783750665,3.6685845096709,0
97,-7.79021136903925,-7.438177680647399,-2.6581169372242,-0.1854728005008,0.3520336883918507,2.4726441367234,4.780060743423199,1
98,-8.29873773285365,-7.7551358937098005,-2.5901973201393997,-1.3606236752701,0.5436018391438502,1.2295736448692998,5.164938573570401,2
99,-7.8523349611084,-7.360108216938951,-3.692040723584,-3.0601379399529,0.4922267441694492,0.6319027836310998,3.668067493354951,2
100,-7.5603023767518005,-7.1633971144125,-3.2241953804193497,-1.4776870537552,0.3969052623393008,1.7465083266641497,3.93920173399315,1
101,-7.697012375243,-7.433851070424451,-3.5667050840437,-2.87741348934215,0.26316130481854927,0.6892915947015497,3.867145986380751,0
102,-7.4266944761563005,-7.1210017765046,-2.7549894680022002,-0.40128629533235,0.30569269965170065,2.3537031726698503,4.3660123085024,3
103,-7.85905617321575,-7.414530987038951,-3.5119557773231005,-2.9145026071653004,0.4445251861767989,0.5974531701578001,3.9025752097158506,8
104,-7.056483582551051,-6.90970537159135,-1.5645457948348,-0.32346173408935003,0.14677821095970067,1.24108406074545,5.345159576756551,2
105,-7.504927208175051,-7.1695468874338,-1.0561282765606,0.5637654754659001,0.3353803207412511,1.6198937520265,6.1134186108732,2
106,-8.632485370491901,-7.82319156771985,-3.99879466725265,-3.3057479014142,0.8092938027720509,0.6930467658384503,3.8243969004672,1
107,-7.39891165202025,-6.71149764288715,-2.24665358388315,-1.84403393068335,0.6874140091331,0.4026196531998001,4.464844059004,0
108,-6.9766181674293,-6.9186579172727996,-1.5467495490121,-0.24898417320750002,0.057960250156500415,1.2977653758046,5.3719083682607,1
109,-6.9248621130642,-6.6753881349258,-0.77838166935525,0.81457281147175,0.24947397813839967,1.592954480827,5.89700646557055,0
110,-8.869659802587702,-8.7503106677584,-4.08200708273555,-3.18947365309555,0.1193491348293012,0.8925334296399998,4.6683035850228505,3
111,-7.600439169700549,-6.964509101082049,-3.21570542828375,-0.99569179036455,0.6359300686185003,2.2200136379192,3.748803672798299,14
112,-7.6052555848544,-7.2627730926151,-1.550504720149,-0.192112378453,0.3424824922393004,1.3583923416960002,5.7122683724661,2
113,-6.96995137809205,-6.9671486054319,-0.25396385667165,-0.24443987190415,0.0028027726601500547,0.009523984767499993,6.71318474876025,2
114,-7.75657809711745,-6.6274960972378,-1.45469343338795,-0.83019214649045,1.1290819998796504,0.6245012868975,5.17280266384985,0
115,-7.5930376729669495,-7.56000305151625,-2.4644807212084,-2.22591850847505,0.033034621450699575,0.23856221273335,5.095522330307849,1
116,-7.279208769185301,-6.951474847643101,-1.11689129937725,0.32895843386945,0.32773392154220016,1.4458497332467,5.834583548265851,2
117,-7.03890502780875,-6.7561515257542,-2.47098424223535,-2.2896203608771,0.2827535020545495,0.1813638813582501,4.285167283518851,1
118,-7.351373362337901,-6.95754298650925,-0.8678799147847,-0.5742690700952,0.3938303758286503,0.29361084468949994,6.089663071724551,1
119,-7.67211395792225,-6.9734072239934,-2.5040460750711,-1.47216314259005,0.6987067339288506,1.0318829324810501,4.4693611489222995,0
120,-7.48762076728325,-7.141464738062201,-1.2325668972248,0.6954141563378,0.34615602922104927,1.9279810535626,5.908897840837401,0
121,-7.26329010893105,-6.83247946081945,-0.0710217149805,1.68446636875015,0.4308106481116001,1.75548808373065,6.761457745838951,1
122,-7.965724802611751,-7.019394464727901,-2.3556896037785,-1.31994265462035,0.9463303378838503,1.03574694915815,4.663704860949401,1
123,-8.29073758564895,-7.394421773486999,-3.1152137832941,-2.687396387538,0.8963158121619506,0.4278173957561,4.2792079901929,1
124,-8.07843435948885,-7.66868532340595,-3.9498958083178004,-3.1411734446318,0.4097490360829008,0.8087223636860004,3.7187895150881496,1
125,-7.35265229743525,-6.56319559436465,-1.37099121297415,-0.7270337857658999,0.7894567030705995,0.64395742720825,5.1922043813905,10
126,-7.21550691678325,-7.0427418331008,-1.2128658544486,0.2543720274474,0.17276508368244947,1.467237881896,5.8298759786522005,9
127,-8.405814533025401,-7.110362124950051,-2.45286145979205,-1.62607073643285,1.2954524080753504,0.8267907233592002,4.657500665158,0
128,-6.935719455699151,-6.815254654082801,-1.8544014683874,-1.7367938622013,0.12046480161635031,0.1176076061861,4.960853185695401,1
129,-7.1795606771322005,-6.9409984643988505,-2.6217625267974003,-1.33746678659255,0.23856221273335,1.2842957402048503,4.31923593760145,1
130,-7.03686417393,-6.7409131501262,-3.0223957488885502,-1.45763226297335,0.29595102380379945,1.5647634859152002,3.71851740123765,3
131,-7.9142408620971505,-6.662680418107451,-3.1813374489656003,-1.11700014491745,1.2515604439896997,2.0643373040481503,3.4813429691418505,4
132,-8.1764225570539,-8.1319047311121,-2.9504760582014,-2.7209208139196,0.04451782594180109,0.22955524428179963,5.1814286729107,2
133,-7.99397022029365,-7.076973755493701,-0.26547427254780004,1.2198319690214001,0.9169964647999489,1.4853062415692002,6.8114994829459015,3
134,-7.99865057852225,-7.16249913870585,-3.7930765962746498,-2.76780603036075,0.8361514398164003,1.0252705659138996,3.3694225424312,0
135,-8.1313605034111,-7.404816522576099,-2.6134902657422003,0.7440681128072,0.7265439808350012,3.3575583785494003,4.791326256833899,1
136,-8.4373253169133,-6.979176037624,-3.13924143629325,-1.4443531070689501,1.4581492792893007,1.6948883292243,3.8399346013307496,2
137,-7.2124864530427,-6.9931626895397,-1.2356962065055501,0.3201147337282,0.21932376350300054,1.55581094023375,5.7574664830341495,1
138,-8.36638523608795,-6.72211008305665,1.54247736155925,2.19163216331205,1.6442751530313,0.6491548017527999,8.2645874446159,0
139,-7.6076501867388,-7.2816033710697,-1.5290077259594999,-0.47881153133980003,0.3260468156691001,1.0501961946196998,5.7525956451102,1
140,-8.325241621892351,-8.246682353253,-4.0537888764387,-3.09031536597335,0.07855926863935103,0.96347351046535,4.1928934768143,2
141,-6.91928377912895,-6.79362160296805,-1.2915067572431,0.0331434669909,0.12566217616090025,1.3246502242340001,5.502114845724949,2
142,-7.149083925876201,-6.879500734185851,-1.0307128429239,0.73734690069985,0.2695831916903497,1.7680597436237502,5.848787891261951,7
143,-7.6546714601052,-6.6743541022939,-3.24275354502345,-1.8130673744964498,0.9803173578113,1.429686170527,3.4316005572704498,1
144,-7.80659262283935,-6.8858409869025,-3.0399470922458,-2.6422254883550003,0.9207516359368499,0.3977216038907998,3.8458938946567,0
145,-7.32734570933875,-6.6700547034560005,-2.987265850789,-0.9848344477296,0.6572910058827492,2.0024314030593997,3.6827888526670005,2
146,-6.97142079288475,-6.66600020708355,-2.4828211947321,-1.9409336728464002,0.30542058580120024,0.5418875218857,4.18317901235145,0
147,-6.8867117512241,-6.6639593532048,-0.2077861362418,-0.1717582624356,0.22275239801930002,0.03602787380620001,6.456173216963,2
148,-8.2754719986359,-7.8219398440075505,-0.7448572429736501,0.39704131926455,0.45353215462835017,1.1418985622382,7.077082601033901,1
149,-7.737013111266501,-6.5488551944433,-2.8576852351809,-0.84281822915365,1.1881579168232008,2.01486700602725,3.6911699592624,1
150,-7.1983365328166995,-7.051177362466301,-1.9119535477681502,-0.25094339293109996,0.14715917035039894,1.6610101548370502,5.13922381469815,1
151,-7.3009234544552,-7.3009234544552,-0.92537757139535,-0.92537757139535,0.0,0.0,6.37554588305985,1
152,-7.21235039611745,-6.989815689178551,-2.01192817644185,-1.8203328143047999,0.22253470693889899,0.1915953621370503,4.9778875127367,3
153,-8.05367199909335,-6.753811346639901,-2.6520215869730004,-1.09735352491135,1.2998606524534493,1.5546680620616504,4.1017897596669,2
154,-7.977371275413151,-6.87759593723235,-2.1904620737549,-0.4585118380925,1.0997753381808009,1.7319502356624001,4.68713386347745,2
155,-7.01479574065445,-6.929351991597451,-1.7835158103321502,-0.5108937543137501,0.08544374905699925,1.2726220560184003,5.145836181265301,2
156,-7.373768332234051,-6.623931405796251,-2.2207755567006,-1.7804409238215,0.7498369264378004,0.4403346328791,4.403155849095651,2
157,-7.21768382758725,-6.98627820912205,-1.7344808944720502,-1.0718564571195,0.23140561846520047,0.6626244373525503,5.25179731465,0
158,-7.6029154057401,-7.3372234421119,-0.72341467155425,-0.11197484948075,0.2656919636281998,0.6114398220735,6.61380877055765,1
159,-7.923873692404849,-7.112484612983949,-2.6119120054093,-1.7537465550874503,0.8113890794209002,0.8581654503218497,4.500572607574649,1
160,-7.207343501268251,-6.8539492436239,-2.96122455529615,1.2571115665399002,0.35339425764435095,4.2183361218360504,3.8927246883277498,0
161,-6.9066849078508,-6.7065723821931,-4.1003203448742,-1.41637980323755,0.20011252565770032,2.68394054163665,2.6062520373188995,0
162,-7.9538878501150005,-6.75960737165555,-2.7099274143594,-0.2819643718881,1.1942804784594507,2.4279630424713003,4.049679957296149,1
163,-8.46995176758825,-7.017135919768751,-2.0517928555401,-1.3176296868911,1.4528158478195001,0.734163168649,4.965343064228651,2
164,-7.5487103267205,-7.45344326766045,-1.57006970599995,-0.9184386682075999,0.09526705906004995,0.6516310377923501,5.8833735616605,1
165,-7.3526795088203,-7.165165854440751,-4.3008682526927,-1.13708214708435,0.1875136543795488,3.16378610560835,2.864297601748051,1
166,-7.702400229482899,-7.362067436662549,-4.08461937570035,-2.47288903918885,0.3403327928203499,1.6117303365115,3.2774480609621994,2
167,-7.23548007340995,-6.8747387418020995,-1.5693077872185501,0.6569372578771,0.3607413316078505,2.2262450450956504,5.305430954583549,0
168,-7.98678641464045,-7.418258946790801,-3.90932363320825,-2.9990755919007004,0.5685274678496492,0.9102480413075495,3.508935313582551,2
169,-7.492845353212851,-6.6091828350991495,-2.1913600494615504,-2.14319589792305,0.8836625181137014,0.04816415153850029,4.417822785637599,0
170,-6.8140845645256505,-6.8134042798994,-1.48402730647185,-0.54430933515515,0.0006802846262505824,0.9397179713167001,5.32937697342755,1
171,-7.482831563514449,-6.958631441911249,-4.4880281590666,-2.66070201880395,0.5242001216032,1.8273261402626497,2.4706032828446496,3
172,-6.96489006047275,-6.6240674627215,-2.64404865115335,-1.3505554628016,0.34082259775124957,1.29349318835175,3.9800188115681503,2
173,-7.6263716196532005,-7.466722423564851,-2.0174248762219498,-1.3230719639011,0.15964919608834993,0.6943529123208498,5.449297547342901,3
174,-7.00244177184175,-6.9023038748577505,-1.8356256127029003,0.36313593349225,0.10013789698399922,2.19876154619515,5.06667826215485,5
175,-7.0312314172246495,-6.55029739785095,-2.6893011844915002,-1.92828037879815,0.4809340193736995,0.7610208056933503,3.8609962133594498,1
176,-7.62106539956845,-6.7899480659863,-0.24063027799715,1.4344209515257,0.8311173335821502,1.6750512295228501,6.54931778798915,1
177,-7.66269881869495,-7.29763087686415,-1.3958896302949002,0.002176910804,0.3650679418307998,1.3980665410989002,5.90174124656925,3
178,-7.1733564813408,-7.0609734610843,-2.0616161655431497,0.17292835199275,0.11238302025649993,2.2345445175358996,4.9993572955411505,2
179,-8.12594543778615,-7.0183060093259,-2.6419533745045,-2.22336063828035,1.1076394284602502,0.41859273622414994,4.3763526348214,9
180,-7.5562206689943,-7.5265602592898,-1.9864038972649498,-1.7451205460266,0.029660409704499457,0.24128335123834987,5.540156362024851,1
181,-6.855364235646499,-6.6141625185633,-0.8124503234378501,0.5267852031829501,0.24120171708319926,1.3392355266208003,5.80171219512545,1
182,-6.856724804899,-6.59639348412565,-2.0497792130464,-0.2767942087286,0.26033132077335,1.7729850043178002,4.54661427107925,2
183,-7.1682407409514,-6.988972136242,-1.1941988443043001,0.11164831286014999,0.17926860470939943,1.30584715716445,5.7947732919377,0
184,-7.1686761231122,-7.159750788815801,-2.6890290706410003,-2.0059688831159,0.008925334296399079,0.6830601875251001,4.470721718174801,3
185,-7.6333921569961,-6.7665462748433,-0.9314184988764501,0.268848484294,0.8668458821528002,1.20026698317045,5.83512777596685,4
186,-6.98138015981305,-6.5688827738401,-2.05660927069395,-0.6269231001669501,0.4124973859729497,1.4296861705269999,4.51227350314615,2
187,-7.613092463748801,-7.16897544834775,-1.7069157614164001,0.0442457120913,0.4441170154010514,1.7511614735077001,5.462059686931349,0
188,-7.3045697800519,-6.9187123400429,-3.98263110453295,-2.5259512400363504,0.38585744000900046,1.4566798644965995,2.93608123550995,3
189,-6.9050522247477994,-6.858085374151499,-2.7826362352130003,-1.40794427387205,0.04696685059630035,1.3746919613409503,4.075449138938499,0
190,-8.5350141892428,-7.881886525272701,-1.7972575597823999,-1.71080698947855,0.6531276639700989,0.08645057030384984,6.0846289654903005,3
191,-7.4473207060241995,-7.404762099806,-1.9098038483492,-1.67287431871885,0.042558606218199735,0.23692952963034997,5.4949582514568,2
192,-7.713665742893601,-7.167750936020499,-1.2398595484182,0.0324903937497,0.5459148068731015,1.2723499421679,5.927891387602299,2
193,-7.2487320179293,-7.2379018866794,-2.77999673086315,-2.0720925487874,0.010830131249900177,0.7079041820757501,4.45790515581625,3
194,-7.879682403083651,-6.584665377169101,-2.19424445627685,-1.4936873481646,1.2950170259145501,0.7005571081122499,4.39042092089225,1
195,-6.9518013842637,-6.6039310377845,-1.42802627603895,-0.8234981457681501,0.34787034647919945,0.6045281302707999,5.17590476174555,1
196,-7.37447582824535,-6.65832659649945,-1.6349688593442,-0.18979941072375,0.7161492317459004,1.44516944862045,5.02335773715525,3
197,-8.1839328993277,-7.373332950073251,-1.4063932249242002,0.26860358182855,0.81059994925445,1.67499680675275,5.96693972514905,2
198,-7.03308179140805,-6.57821627891225,-1.7357598295694,-0.79590580132745,0.4548655124958003,0.9398540282419499,4.84245644934285,1
199,-8.12621755163665,-7.22639147080325,-2.89869279245125,-2.7165125695415,0.8998260808333995,0.18218022290975,4.327698678352,3
200,-7.548274944559699,-7.0323470840117,-0.92227547349965,0.8347364477938,0.5159278605479987,1.7570119212934499,6.11007161051205,1
201,-8.73270490163105,-7.739462135921,-1.57268199896475,-0.8537299945587,0.9932427657100504,0.71895200440605,6.16678013695625,1
202,-7.3022023895525505,-7.2882157376368495,-2.5043454003066503,-1.292540789875,0.013986651915701032,1.2118046104316502,4.7838703373302,1
203,-7.91571027688985,-7.794973361423,-2.5484006327026,-1.0435021938974,0.12073691546685072,1.5048984388052,5.2465727287204,1
204,-8.26934943699965,-6.60803995692705,-3.2456651632238,-1.5936075540682,1.6613094800726005,1.6520576091556,3.36237479370325,8
205,-7.73421033860635,-7.320706131386551,-2.3351994308358504,-0.7429524460201501,0.4135042072197992,1.5922469848157004,4.985506700550701,1
206,-6.6439861965780995,-6.59906019986055,-1.2547169646554999,-0.7257276392835,0.04492599671754949,0.5289893253719998,5.34434323520505,1
207,-8.167551645527599,-7.45409634090165,-2.43707885646305,-0.57375205377925,0.7134553046259491,1.8633268026838,5.0170174844386,2
208,-7.95413275258045,-6.7842880978959,-3.19333766977265,-1.66411225273275,1.1698446546845496,1.5292254170398998,3.5909504281232505,1
209,-6.9979246819234495,-6.6645580036759,-1.7257188284859502,-0.93522809278345,0.3333666782475495,0.7904907357025002,4.938839175189949,2
