gen,filename,deltaHOMO,summedoscs,PCE,donor
25,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
25,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
25,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
25,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
25,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
25,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
25,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
25,62_137_95_137_62,0.740000,9.415715,19.277336,PBDB-T-SF,
25,0_169_5_169_0,0.800000,9.224139,19.268835,PBDB-T-SF,
25,0_135_59_135_0,1.380000,7.411966,19.241373,PBDB-T-SF,
25,62_169_5_169_62,0.730000,9.375389,19.179257,PBDB-T-SF,
25,103_633_59_633_103,1.650000,6.447327,19.061915,PBDB-T-SF,
25,90_137_103_137_90,0.630000,9.480169,18.898039,PBDB-T-SF,
25,62_169_103_169_62,0.610000,9.536065,18.889908,PBDB-T-SF,
25,12_137_59_137_12,0.810000,8.911475,18.880848,PBDB-T-SF,
25,0_169_59_169_0,0.710000,9.211059,18.867875,PBDB-T-SF,
25,103_137_59_137_103,0.820000,8.756457,18.709938,PBDB-T-SF,
25,62_633_95_633_62,1.340000,6.791974,18.217445,PBDB-T-SF,
25,90_169_59_169_90,0.660000,8.856756,18.167250,PBDB-T-SF,
25,62_169_59_169_62,0.690000,8.752786,18.151733,PBDB-T-SF,
25,12_169_103_169_12,0.590000,8.938939,17.982565,PBDB-T-SF,
25,103_169_59_169_103,0.760000,8.063500,17.500436,PBDB-T-SF,
25,90_344_103_344_90,1.260000,6.469357,17.432801,PBDB-T-SF,
25,0_399_103_399_0,1.360000,5.879042,17.045438,PBDB-T-SF,
25,0_764_103_764_0,0.960000,7.074000,16.988894,PBDB-T-SF,
25,76_169_59_169_76,0.580000,8.236943,16.973368,PBDB-T-SF,
25,62_137_104_137_62,0.330000,8.981506,16.934880,PBDB-T-SF,
25,256_169_103_169_256,0.220000,8.254940,15.466349,PBDB-T-SF,
25,62_633_127_633_62,0.530000,5.147694,12.506721,PBDB-T-SF,
25,62_149_199_149_62,0.180000,4.741882,10.458668,PBDB-T-SF,
26,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
26,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
26,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
26,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
26,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
26,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
26,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
26,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
26,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
26,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
26,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
26,62_137_95_137_62,0.740000,9.415715,19.277336,PBDB-T-SF,
26,0_169_5_169_0,0.800000,9.224139,19.268835,PBDB-T-SF,
26,0_135_59_135_0,1.380000,7.411966,19.241373,PBDB-T-SF,
26,62_169_5_169_62,0.730000,9.375389,19.179257,PBDB-T-SF,
26,90_137_59_137_90,0.810000,9.117171,19.164091,PBDB-T-SF,
26,76_633_59_633_76,1.600000,6.657915,19.139146,PBDB-T-SF,
26,103_633_59_633_103,1.650000,6.447327,19.061915,PBDB-T-SF,
26,90_137_103_137_90,0.630000,9.480169,18.898039,PBDB-T-SF,
26,62_169_103_169_62,0.610000,9.536065,18.889908,PBDB-T-SF,
26,0_169_59_169_0,0.710000,9.211059,18.867875,PBDB-T-SF,
26,0_633_59_633_0,1.670000,5.944193,18.454201,PBDB-T-SF,
26,62_137_5_137_62,0.620000,9.182712,18.445891,PBDB-T-SF,
26,99_169_5_169_99,0.810000,8.529599,18.355004,PBDB-T-SF,
26,62_149_95_149_62,1.290000,6.924155,18.186708,PBDB-T-SF,
26,62_135_95_135_62,1.180000,7.213111,18.116551,PBDB-T-SF,
26,62_259_59_259_62,0.900000,7.357966,17.124616,PBDB-T-SF,
26,76_135_44_135_76,0.660000,6.693191,15.188020,PBDB-T-SF,
26,0_633_5_633_0,0.640000,6.716677,15.135261,PBDB-T-SF,
26,62_308_5_308_62,0.400000,6.315488,13.561624,PBDB-T-SF,
26,62_149_2_149_62,0.180000,5.260311,11.172545,PBDB-T-SF,
26,89_633_5_633_89,0.250000,3.213746,8.652275,PBDB-T-SF,
27,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
27,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
27,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
27,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
27,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
27,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
27,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
27,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
27,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
27,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
27,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
27,90_633_59_633_90,1.420000,7.336135,19.307154,PBDB-T-SF,
27,62_137_95_137_62,0.740000,9.415715,19.277336,PBDB-T-SF,
27,0_169_5_169_0,0.800000,9.224139,19.268835,PBDB-T-SF,
27,0_135_59_135_0,1.380000,7.411966,19.241373,PBDB-T-SF,
27,62_169_5_169_62,0.730000,9.375389,19.179257,PBDB-T-SF,
27,90_137_59_137_90,0.810000,9.117171,19.164091,PBDB-T-SF,
27,90_137_103_137_90,0.630000,9.480169,18.898039,PBDB-T-SF,
27,62_169_103_169_62,0.610000,9.536065,18.889908,PBDB-T-SF,
27,0_169_59_169_0,0.710000,9.211059,18.867875,PBDB-T-SF,
27,76_135_59_135_76,1.360000,7.112113,18.743376,PBDB-T-SF,
27,0_633_155_633_0,1.720000,5.876483,18.573714,PBDB-T-SF,
27,0_6_59_6_0,1.040000,7.961547,18.551447,PBDB-T-SF,
27,76_169_5_169_76,0.690000,8.896615,18.349785,PBDB-T-SF,
27,62_169_58_169_62,0.770000,8.561065,18.228134,PBDB-T-SF,
27,62_143_103_143_62,1.340000,6.420424,17.705820,PBDB-T-SF,
27,0_169_197_169_0,0.610000,8.629256,17.641232,PBDB-T-SF,
27,197_169_5_169_197,0.710000,7.750097,16.856130,PBDB-T-SF,
27,62_85_103_85_62,0.850000,6.890242,16.267810,PBDB-T-SF,
27,62_135_5_135_62,0.560000,7.700168,16.149127,PBDB-T-SF,
27,0_135_5_135_0,0.560000,7.670225,16.107897,PBDB-T-SF,
27,62_341_59_341_62,0.590000,7.214047,15.607389,PBDB-T-SF,
28,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
28,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
28,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
28,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
28,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
28,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
28,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
28,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
28,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
28,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
28,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
28,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
28,90_633_59_633_90,1.420000,7.336135,19.307154,PBDB-T-SF,
28,62_137_95_137_62,0.740000,9.415715,19.277336,PBDB-T-SF,
28,0_169_5_169_0,0.800000,9.224139,19.268835,PBDB-T-SF,
28,0_135_59_135_0,1.380000,7.411966,19.241373,PBDB-T-SF,
28,62_169_5_169_62,0.730000,9.375389,19.179257,PBDB-T-SF,
28,62_169_103_169_62,0.610000,9.536065,18.889908,PBDB-T-SF,
28,76_135_59_135_76,1.360000,7.112113,18.743376,PBDB-T-SF,
28,62_169_59_169_62,0.690000,8.752786,18.151733,PBDB-T-SF,
28,76_137_33_137_76,0.440000,8.361728,16.549495,PBDB-T-SF,
28,90_33_59_33_90,0.860000,6.657419,15.989762,PBDB-T-SF,
28,62_258_59_258_62,0.990000,6.158498,15.855898,PBDB-T-SF,
28,62_137_227_137_62,0.150000,8.751146,15.851774,PBDB-T-SF,
28,62_169_104_169_62,0.240000,8.266889,15.567902,PBDB-T-SF,
28,0_769_103_769_0,0.720000,6.781226,15.564545,PBDB-T-SF,
28,62_633_5_633_62,0.470000,7.263596,15.165018,PBDB-T-SF,
28,186_137_5_137_186,0.310000,7.071240,14.219344,PBDB-T-SF,
28,252_137_103_137_252,0.340000,6.468236,13.516658,PBDB-T-SF,
28,62_169_132_169_62,0.170000,6.696587,13.107747,PBDB-T-SF,
28,0_633_77_633_0,0.460000,5.338080,12.471033,PBDB-T-SF,
28,130_135_103_135_130,0.440000,4.518448,11.257299,PBDB-T-SF,
29,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
29,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
29,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
29,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
29,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
29,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
29,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
29,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
29,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
29,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
29,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
29,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
29,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
29,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
29,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
29,90_135_95_135_90,1.170000,8.216491,19.455655,PBDB-T-SF,
29,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
29,90_633_59_633_90,1.420000,7.336135,19.307154,PBDB-T-SF,
29,62_137_95_137_62,0.740000,9.415715,19.277336,PBDB-T-SF,
29,0_169_5_169_0,0.800000,9.224139,19.268835,PBDB-T-SF,
29,0_135_59_135_0,1.380000,7.411966,19.241373,PBDB-T-SF,
29,0_762_103_762_0,1.080000,8.287552,19.170555,PBDB-T-SF,
29,0_169_59_169_0,0.710000,9.211059,18.867875,PBDB-T-SF,
29,76_135_95_135_76,1.280000,7.431557,18.842851,PBDB-T-SF,
29,90_169_59_169_90,0.660000,8.856756,18.167250,PBDB-T-SF,
29,62_786_103_786_62,1.210000,6.406036,17.132858,PBDB-T-SF,
29,90_622_103_622_90,0.710000,7.807599,16.935311,PBDB-T-SF,
29,62_884_95_884_62,1.110000,6.552716,16.909336,PBDB-T-SF,
29,76_902_103_902_76,0.730000,7.319118,16.347772,PBDB-T-SF,
29,79_633_59_633_79,1.410000,4.324179,15.117141,PBDB-T-SF,
29,206_169_103_169_206,0.310000,7.550144,14.878794,PBDB-T-SF,
29,90_633_5_633_90,0.180000,7.777434,14.638623,PBDB-T-SF,
30,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
30,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
30,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
30,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
30,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
30,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
30,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
30,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
30,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
30,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
30,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
30,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
30,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
30,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
30,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
30,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
30,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
30,90_135_95_135_90,1.170000,8.216491,19.455655,PBDB-T-SF,
30,90_633_59_633_90,1.420000,7.336135,19.307154,PBDB-T-SF,
30,62_23_103_23_62,1.180000,8.005431,19.207574,PBDB-T-SF,
30,62_169_103_169_62,0.610000,9.536065,18.889908,PBDB-T-SF,
30,0_633_59_633_0,1.670000,5.944193,18.454201,PBDB-T-SF,
30,76_427_103_427_76,1.370000,6.369182,17.762910,PBDB-T-SF,
30,90_302_103_302_90,1.260000,6.429704,17.378199,PBDB-T-SF,
30,90_135_185_135_90,0.850000,7.159977,16.639235,PBDB-T-SF,
30,90_16_103_16_90,1.180000,5.945771,16.371423,PBDB-T-SF,
30,0_143_59_143_0,1.330000,5.101255,15.846775,PBDB-T-SF,
30,62_633_171_633_62,0.780000,5.849125,14.536341,PBDB-T-SF,
30,133_633_103_633_133,1.300000,4.189343,14.463422,PBDB-T-SF,
30,239_633_103_633_239,1.150000,4.482115,14.228319,PBDB-T-SF,
30,259_135_95_135_259,1.390000,2.982512,13.184565,PBDB-T-SF,
30,90_633_13_633_90,0.290000,6.200226,12.934857,PBDB-T-SF,
31,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
31,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
31,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
31,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
31,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
31,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
31,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
31,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
31,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
31,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
31,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
31,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
31,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
31,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
31,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
31,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
31,90_169_103_169_90,0.600000,10.020945,19.515038,PBDB-T-SF,
31,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
31,76_835_103_835_76,1.480000,7.040911,19.155931,PBDB-T-SF,
31,62_135_59_135_62,1.330000,7.291157,18.862270,PBDB-T-SF,
31,0_137_59_137_0,0.870000,8.465439,18.521957,PBDB-T-SF,
31,90_169_59_169_90,0.660000,8.856756,18.167250,PBDB-T-SF,
31,62_437_103_437_62,1.250000,6.729994,17.749148,PBDB-T-SF,
31,0_211_103_211_0,0.820000,7.374873,16.807496,PBDB-T-SF,
31,76_135_202_135_76,1.100000,6.491455,16.782429,PBDB-T-SF,
31,76_135_94_135_76,0.910000,6.716433,16.283775,PBDB-T-SF,
31,0_752_103_752_0,0.990000,6.401844,16.190986,PBDB-T-SF,
31,90_135_133_135_90,0.710000,7.171620,16.059568,PBDB-T-SF,
31,76_288_59_288_76,1.360000,5.058891,15.916089,PBDB-T-SF,
31,49_149_103_149_49,1.720000,3.340576,15.081770,PBDB-T-SF,
31,108_149_103_149_108,0.920000,4.466679,13.228413,PBDB-T-SF,
32,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
32,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
32,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
32,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
32,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
32,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
32,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
32,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
32,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
32,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
32,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
32,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
32,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
32,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
32,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
32,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
32,62_135_59_135_62,1.330000,7.291157,18.862270,PBDB-T-SF,
32,0_149_103_149_0,1.820000,5.408163,18.354337,PBDB-T-SF,
32,76_135_83_135_76,0.870000,7.841917,17.663366,PBDB-T-SF,
32,90_464_59_464_90,1.820000,4.723973,17.412208,PBDB-T-SF,
32,62_633_134_633_62,1.340000,6.085922,17.245212,PBDB-T-SF,
32,76_72_103_72_76,0.970000,7.042148,16.987585,PBDB-T-SF,
32,76_135_91_135_76,0.880000,6.660225,16.078727,PBDB-T-SF,
32,90_224_59_224_90,0.800000,6.840541,15.986622,PBDB-T-SF,
32,62_189_103_189_62,1.050000,5.940531,15.811058,PBDB-T-SF,
32,76_149_109_149_76,1.080000,5.777006,15.713534,PBDB-T-SF,
32,0_915_59_915_0,0.750000,6.619513,15.469516,PBDB-T-SF,
32,0_633_124_633_0,0.730000,6.023054,14.563091,PBDB-T-SF,
32,76_633_24_633_76,0.530000,5.620411,13.157652,PBDB-T-SF,
32,90_633_161_633_90,0.050000,7.023497,13.047301,PBDB-T-SF,
32,142_149_103_149_142,0.940000,3.434408,11.892076,PBDB-T-SF,
33,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
33,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
33,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
33,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
33,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
33,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
33,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
33,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
33,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
33,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
33,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
33,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
33,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
33,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
33,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
33,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
33,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
33,90_633_59_633_90,1.420000,7.336135,19.307154,PBDB-T-SF,
33,90_137_59_137_90,0.810000,9.117171,19.164091,PBDB-T-SF,
33,0_137_103_137_0,0.700000,9.245437,18.872663,PBDB-T-SF,
33,99_135_103_135_99,1.290000,7.192373,18.556044,PBDB-T-SF,
33,20_135_103_135_20,1.200000,7.055766,17.984986,PBDB-T-SF,
33,0_43_103_43_0,1.290000,6.400787,17.466031,PBDB-T-SF,
33,90_169_121_169_90,0.470000,8.855324,17.356827,PBDB-T-SF,
33,30_633_103_633_30,1.760000,4.550014,16.917365,PBDB-T-SF,
33,176_633_103_633_176,1.590000,4.741166,16.457233,PBDB-T-SF,
33,62_322_103_322_62,0.950000,6.595927,16.288038,PBDB-T-SF,
33,0_633_50_633_0,1.160000,5.418836,15.560734,PBDB-T-SF,
33,0_633_138_633_0,0.660000,6.482368,14.897717,PBDB-T-SF,
33,90_633_72_633_90,0.610000,6.633032,14.892432,PBDB-T-SF,
33,254_135_103_135_254,0.880000,4.900728,13.655899,PBDB-T-SF,
33,173_633_103_633_173,0.600000,4.521358,11.942107,PBDB-T-SF,
34,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
34,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
34,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
34,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
34,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
34,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
34,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
34,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
34,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
34,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
34,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
34,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
34,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
34,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
34,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
34,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
34,76_633_59_633_76,1.600000,6.657915,19.139146,PBDB-T-SF,
34,90_259_103_259_90,0.890000,8.774722,19.032939,PBDB-T-SF,
34,0_137_103_137_0,0.700000,9.245437,18.872663,PBDB-T-SF,
34,62_135_59_135_62,1.330000,7.291157,18.862270,PBDB-T-SF,
34,0_149_103_149_0,1.820000,5.408163,18.354337,PBDB-T-SF,
34,24_149_59_149_24,1.440000,5.856583,17.354911,PBDB-T-SF,
34,0_252_59_252_0,0.920000,6.849976,16.510214,PBDB-T-SF,
34,62_137_120_137_62,0.360000,8.457065,16.340376,PBDB-T-SF,
34,76_135_70_135_76,0.610000,7.650075,16.292900,PBDB-T-SF,
34,62_560_59_560_62,1.110000,6.061154,16.232456,PBDB-T-SF,
34,166_149_103_149_166,1.670000,4.095297,15.908270,PBDB-T-SF,
34,62_149_139_149_62,0.980000,5.728672,15.221478,PBDB-T-SF,
34,76_567_103_567_76,0.600000,6.552293,14.738704,PBDB-T-SF,
34,90_633_107_633_90,0.070000,7.212830,13.393114,PBDB-T-SF,
34,90_149_123_149_90,0.470000,5.563436,12.823898,PBDB-T-SF,
35,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
35,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
35,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
35,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
35,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
35,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
35,0_174_103_174_0,1.280000,8.314587,20.058783,PBDB-T-SF,
35,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
35,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
35,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
35,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
35,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
35,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
35,90_923_103_923_90,1.790000,6.488319,19.714061,PBDB-T-SF,
35,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
35,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
35,90_135_59_135_90,1.310000,7.868691,19.572434,PBDB-T-SF,
35,76_135_103_135_76,1.380000,7.612673,19.517747,PBDB-T-SF,
35,62_137_59_137_62,0.840000,9.280768,19.517014,PBDB-T-SF,
35,62_137_103_137_62,0.660000,9.697285,19.324658,PBDB-T-SF,
35,62_135_59_135_62,1.330000,7.291157,18.862270,PBDB-T-SF,
35,90_149_212_149_90,1.460000,6.455097,18.264165,PBDB-T-SF,
35,90_169_59_169_90,0.660000,8.856756,18.167250,PBDB-T-SF,
35,62_137_214_137_62,0.500000,8.608258,17.144267,PBDB-T-SF,
35,62_169_81_169_62,0.390000,8.239408,16.168311,PBDB-T-SF,
35,0_811_59_811_0,1.080000,6.043207,16.080092,PBDB-T-SF,
35,0_135_137_135_0,0.790000,6.780520,15.861423,PBDB-T-SF,
35,76_169_158_169_76,0.290000,7.990787,15.400460,PBDB-T-SF,
35,76_135_123_135_76,0.700000,6.185345,14.658916,PBDB-T-SF,
35,104_135_103_135_104,0.320000,5.242473,11.743682,PBDB-T-SF,
35,62_245_103_245_62,1.240000,0.000000,8.439397,PBDB-T-SF,
36,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
36,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
36,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
36,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
36,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
36,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
36,0_174_103_174_0,1.280000,8.314587,20.058783,PBDB-T-SF,
36,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
36,90_135_103_135_90,1.210000,8.454624,19.953763,PBDB-T-SF,
36,0_169_103_169_0,0.610000,10.299799,19.941569,PBDB-T-SF,
36,0_135_103_135_0,1.410000,7.792340,19.892798,PBDB-T-SF,
36,62_633_59_633_62,1.620000,7.034988,19.743476,PBDB-T-SF,
36,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
36,90_923_103_923_90,1.790000,6.488319,19.714061,PBDB-T-SF,
36,76_169_103_169_76,0.710000,9.809950,19.692547,PBDB-T-SF,
36,62_135_103_135_62,1.360000,7.780815,19.664179,PBDB-T-SF,
36,62_271_103_271_62,1.670000,6.054918,18.606669,PBDB-T-SF,
36,0_923_103_923_0,1.960000,4.748593,18.041810,PBDB-T-SF,
36,81_633_103_633_81,1.430000,5.844724,17.296031,PBDB-T-SF,
36,76_625_103_625_76,0.850000,7.628139,17.283895,PBDB-T-SF,
36,90_869_103_869_90,0.870000,7.520664,17.221001,PBDB-T-SF,
