Unit,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,fund bg,frequency
83,-6.4393565810021,-6.1904268305647,-0.5007439076901,0.2609027598594,0.24892975043739973,0.7616466675495,5.6896829228746,1
84,-6.3695865897339,-5.60943654836215,-1.0692713755397498,0.13178473779715,0.7601500413717499,1.2010561133368998,4.5401651728224,1
85,-5.8005965283384,-5.7952086740985,-1.09229220729205,-0.35021052559349997,0.0053878542398999585,0.74208168169855,4.7029164668064505,1
89,-5.7242958046582,-4.9047433097223,-0.9567522983579999,0.11363474396880001,0.8195524949359001,1.0703870423267998,3.9479910113643,1
90,-6.9913667381264,-5.9234559318391495,-1.7619099706024501,-0.21350052710230003,1.0679108062872507,1.54840944350015,4.161545961236699,2
92,-6.76504964866555,-5.386221556797,-0.53919359476575,1.28630938269855,1.3788280918685496,1.8255029774643001,4.84702796203125,1
95,-5.6163210287798,-5.4622501666267,-0.9174046355757001,0.7943003296095,0.15407086215309995,1.7117049651852,4.544845531051,1
98,-6.1395959632913,-4.4253875506815,-0.60335804071365,0.6718490968845,1.7142084126097998,1.27520713759815,3.8220295099678503,1
99,-6.5135892394185,-5.6515325610345,-1.468326337298,-0.0483818426189,0.8620566783839996,1.4199444946791,4.1832062237365,1
102,-6.32607558503895,-5.29242391252965,-1.81148911416355,-0.3676258120255,1.0336516725092997,1.44386330213805,3.4809347983661003,1
103,-6.0343695373029504,-5.55479608718175,-0.9669293563667001,0.73751016901015,0.4795734501212001,1.70443952537685,4.58786673081505,2
104,-6.8693236761771495,-5.6672063188233,-2.0834669077383,-1.13915021234815,1.202117357353849,0.9443166953901501,3.5837394110850003,2
106,-6.59644790689575,-6.2360875346785996,-2.2404221767067,-1.8251220180736003,0.36036037221715045,0.41530015863309977,3.9956653579718995,1
107,-6.45375140369355,-5.3736498969039,-1.43972717161045,0.5954939504342001,1.0801015067896502,2.03522112204465,3.93392272529345,1
108,-6.492010611073851,-5.73058163460475,-2.19903366004565,-0.5970994221521501,0.7614289764691007,1.6019342378935,3.5315479745591,1
111,-7.2179831528228,-5.7331122934144,-1.536354799923,-0.27039953324185,1.4848708594084004,1.26595526668115,4.1967574934914,1
114,-6.6698914351457,-5.72029573105585,-2.2963687843695,-0.6432499311969501,0.94959570408985,1.65311885317255,3.4239269466863496,1
117,-7.0595312576766505,-5.9205987364089,-0.8914993970081,-0.25385501113145004,1.1389325212677504,0.63764438587665,5.0290993394008,1
122,-6.4980243271699,-6.23546167282245,-0.8739752650359001,-0.4130144022889,0.26256265434744996,0.46096086274700004,5.3614864077865505,2
123,-6.39383193381345,-5.2265995720937,1.0458423730117001,1.37746752261605,1.1672323617197504,0.33162514960434986,6.2724419451054,1
127,-7.3494685653844,-6.51677297146935,-2.9679457674035,-2.06656863762225,0.8326955939150498,0.9013771297812503,3.5488272040658497,2
131,-7.02573471744455,-5.5002916829266,-2.1009910397105003,-0.45769549654100006,1.5254430345179495,1.6432955431695002,3.3993006432161,1
132,-6.5373719899522005,-5.8211139126661005,-0.9642082178617001,0.15159462611355,0.7162580772861,1.11580284397525,4.8569056948044,1
135,-6.00144376139245,-5.815372310420551,-1.3329769080593001,-0.9333232958299501,0.18607145097189903,0.39965361222935003,4.4823954023612504,223
136,-7.798510841479501,-6.48101721151365,-3.302917917369,-1.7237596087623501,1.3174936299658508,1.57915830860665,3.1780992941446495,1
137,-6.58175375896875,-6.24074068152215,-0.06843663340075,-0.0044626671482,0.3410130774466005,0.06397396625255,6.1723040481214,166
141,-7.4207079714453,-5.9009249050177495,-2.55169321029365,-1.11846955971015,1.519783066427551,1.4332236505834999,3.3492316947240997,2
143,-6.66088446669415,-5.1435504249211,-0.37361231673649997,0.54975161216515,1.5173340417730499,0.92336392890165,4.769938108184601,2
144,-6.4111111633202,-5.958204870548,-1.6346695341086501,-0.28533858363430004,0.45290629277219985,1.34933095047435,4.32353533643935,1
145,-6.4329891169004005,-6.40455321952315,-0.12307709458115,-0.035946239651049997,0.02843589737725072,0.0871308549301,6.2814761249419995,2
148,-7.389523724178001,-6.2704827253818,-2.6092997124445003,-0.91492839953615,1.1190409987962004,1.6943713129083502,3.6611830129373,1
149,-7.77051032626305,-6.309803176779051,-3.1538811614501503,-1.4835102901558999,1.4607071494839996,1.6703708712942504,3.1559220153289003,134
152,-6.8557451950372,-6.41081183808465,-2.09149426632805,-1.9441718276673499,0.44493335695255,0.14732243866069994,4.319317571756601,1
154,-6.79906387997805,-5.39843946868445,-1.7409027813438502,-0.2601952638481,1.4006244112935997,1.4807075174957502,3.6575366873406,1
161,-5.844461281039,-5.74538462807195,-1.3313170135712502,-0.28362426637615,0.09907665296705037,1.0476927471951,4.414067614500699,1
163,-7.6201946352468495,-6.169365218536,-1.27466290989715,0.8758256392193,1.4508294167108495,2.1504885491164503,4.89470230863885,1
164,-7.1387980223273,-6.3865664940051,-1.58269578866315,-1.2674246814738501,0.7522315283222003,0.31527110718929996,4.80387070534195,1
167,-7.02725855500735,-6.5317664446319,-0.91498282230625,0.8952817795300501,0.4954921103754497,1.8102646018363,5.61678362232565,1
169,-6.0287912033677005,-5.07598455584195,-1.9415323233175,-1.1466877660069998,0.9528066475257502,0.7948445573105001,3.1344522325244504,211
170,-6.920589925611351,-6.0914318117528,-0.7763408154765,0.5571803202838,0.8291581138585506,1.3335211357603,5.3150909962763,2
171,-6.39453942982475,-5.512482383429,-1.586423748415,-0.71557779265985,0.88205704639575,0.8708459557551499,3.926058635014,1
172,-6.46986054364315,-6.04770311597745,-0.0458783951943,0.138233836054,0.42215742766569964,0.1841122312483,6.0018247207831505,1
173,-7.06818447812255,-5.6157223783087,-2.3363150976229003,-0.9006152109998501,1.4524620998138502,1.4356998866230501,3.2794072806857995,1
174,-6.9796658425549,-6.23948895780985,-1.9961183617278002,-0.4320623718239,0.7401768847450505,1.5640559899039002,4.24337059608205,588
176,-6.9989315031703,-5.8914281316353,0.07589255290445,0.47921970211555004,1.1075033715349996,0.4033271492111,5.96732068453975,1
177,-6.7103819761001,-5.688512833317451,-0.7245303383413,-0.33910828049310004,1.0218691427826494,0.38542205784819994,4.96398249497615,1
179,-6.3741036796522,-6.25853692734485,-1.23166892151815,-0.26637224825445005,0.11556675230735003,0.9652966732637,5.0268680058267,16
186,-6.02109038139855,-5.911999938733101,-0.2382084647277,1.34307233191285,0.10909044266544932,1.58128079664055,5.673791474005401,2
188,-6.12868419788625,-4.68985500198245,-2.5756936519077502,-0.59394290148635,1.4388291959038,1.9817507504214003,2.1141613500747,1
189,-6.8600990166452,-6.2938300937547,-2.00844511915545,0.05861332339770001,0.5662689228905,2.06705844255315,4.28538497459925,3
190,-5.745820010232751,-5.340506429913,1.03117543646975,1.1914504944142499,0.40531358031975095,0.1602750579444998,6.37168186638275,1
193,-7.102606880210801,-5.4639916952699,0.1315942581018,0.98268474831065,1.6386151849409005,0.85109049020885,5.5955859533717005,1
194,-6.16356919352035,-5.4214875118218,-0.30909412278295,0.6042015936502001,0.7420816816985498,0.9132957164331501,5.11239338903885,1
198,-6.79383929404845,-5.90544199493605,-2.1748427387361997,-0.4191097525401,0.8883972991124001,1.7557329861960997,3.73059925619985,1
199,-6.852370983291,-5.19723848762475,-1.59026055370705,-0.21453455973420002,1.6551324956662503,1.37572599397285,3.6069779339177,2
203,-6.548691926133,-5.4320455292212,-0.9229557581258999,-0.5016146720117,1.1166463969118006,0.42134108611419996,4.5090897710953,1
206,-5.92497976940195,-5.526006441798851,-1.1585247185037502,-0.4929614515658,0.3989733276030991,0.6655632669379501,4.3674817232951,1
210,-6.8918819143836,-5.1895376656556,-1.60968948263275,-0.25135156370685,1.702344248728,1.3583379189259,3.5798481830228495,3
211,-6.07213893975235,-5.3819765807292,-0.0366265242773,0.9982496605592501,0.6901623590231507,1.0348761848365502,5.3453500564519,1
215,-6.26376151327445,-5.48034573768495,-0.9927257493941001,0.39187115610505,0.7834157755894999,1.38459690549915,4.4876199882908505,1
219,-6.2195974353383,-5.11772682050865,-1.6611462117623002,-0.12928129037255,1.1018706148296502,1.5318649213897502,3.4565806087463495,1
221,-7.781231611972751,-6.530569143689701,-3.00655872278945,-2.44371843441525,1.2506624682830498,0.5628402883742001,3.5240104209002507,1
222,-7.2216294784195005,-6.10032993466415,-0.2752159483957,0.72118333798015,1.1212995437553506,0.99639928637585,5.82511398626845,1
224,-7.084429674997401,-6.5099429138218,-1.9778323109742,-1.3024457340331999,0.574486761175601,0.6753865769410001,4.532110602847601,1
225,-5.894693497841301,-5.5376257032152,-0.93267022258875,-0.0376061341391,0.3570677946261007,0.89506408844965,4.60495548062645,1
226,-6.7846962686716505,-6.18354235014705,-0.2912162428051,1.0907955811143,0.6011539185246004,1.3820118239194,5.89232610734195,3
230,-6.3616408652993,-5.22978330414455,-1.2211381155038,-0.6246917665928501,1.1318575611547503,0.5964463489109498,4.00864518864075,1
232,-7.63788203552935,-6.2158422642014,-2.8843523925299,-1.3428002180623502,1.4220397713279507,1.5415521744675498,3.3314898716715,1
239,-5.6132189308841,-5.2884238389273,-1.05501260977355,-0.2586170035152,0.32479509195680034,0.7963956062583499,4.2334112291537505,113
245,-7.157927626017449,-6.06500955686925,-1.46802701206245,-0.85207010007065,1.0929180691481992,0.6159569119917999,4.5969825448068,2
247,-6.88548723889685,-5.8177397009198994,-0.786953255646,-0.0622596489944,1.0677475379769508,0.7246936066516001,5.0307864452738995,1
248,-6.863500439776449,-5.759398491372701,-1.1331909190222,0.7255643709732,1.1041019484037484,1.8587552899954,4.6262075723505,1
249,-6.5997132731017505,-5.81194367590425,-1.20881135807615,-0.5233837800517,0.7877695971975003,0.6854275780244499,4.6031323178281,1
250,-6.3728519559398995,-5.47142040338855,-1.7095824771513002,-0.41151777611115,0.9014315525513492,1.2980647010401503,3.7618379262372503,2
252,-6.93327043104465,-5.43114755351455,-0.9347110764675,0.47837614917899995,1.5021228775301,1.4130872256465,4.49643647704705,1
255,-6.35981770250095,-5.2394433458373,-1.3258203137911502,0.33750280877515004,1.1203743566636506,1.6633231225663003,3.9136230320461496,1
257,-7.272705248158349,-5.79153513711675,-2.2359322981734504,-0.8117156160415,1.4811701110415996,1.4242166821319504,3.555602838943299,1
258,-7.33618940948,-5.2667091536574,-0.7017271976694,0.8719344111571501,2.0694802558226,1.57366160882655,4.564981955988,1
259,-5.63164103856295,-5.26396080376735,-0.7585445696538,0.5711397608144501,0.36768023479559986,1.32968433046825,4.50541623411355,4
261,-5.5619526814499,-4.884253136779651,-1.5532802814241,-0.6780532926759,0.677699544670249,0.8752269887482,3.330972855355551,1
264,-6.1655828360140505,-5.74843230319755,-1.43308759365825,-0.09189284731385,0.4171505328165006,1.3411947463443998,4.3153447095393,2
265,-7.3152094316064495,-6.0552950924064,-2.10139921048625,-0.02555149056195,1.2599143392000496,2.0758477199243,3.95389588192015,1
270,-6.329558642325351,-5.4782504610361,-1.6492276251104,0.39818419743665,0.8513081812892507,2.0474118225470503,3.8290228359257,1
271,-6.6374554641661,-6.3419398225231,-0.75650371577505,0.6722844790453,0.29551564164300004,1.42878819482035,5.58543610674805,1
274,-6.968373117759151,-6.53739920133725,-1.4954832995779,-0.15684642342820002,0.43097391642190086,1.3386368761496998,5.041915901759349,5
275,-7.52854669039845,-5.145564067414799,-1.89481037518665,0.8062189162614001,2.3829826229836506,2.7010292914480503,3.250753692228149,127
277,-5.965279830661,-5.791970519277551,-1.08744858075315,0.45217158537585,0.1733093113834494,1.539620166129,4.704521938524401,2
281,-6.5206369881464505,-5.74919422197895,-1.4863402742011,-0.1435672675238,0.7714427661675005,1.3427730066773,4.26285394777785,1
288,-4.9760371385533,-4.812387868862601,-3.14424833114245,-0.50953318506125,0.16364926969069948,2.6347151460812,1.6681395377201507,1
298,-6.2018011895156,-5.51142113941205,-3.2129570783937,-1.45850302729495,0.69038005010355,1.7544540510987499,2.2984640610183504,1
301,-7.243126472609001,-6.41184587071655,-0.8699479800484999,0.8318248295934499,0.831280601892451,1.70177280964195,5.54189789066805,1
302,-6.814220621450899,-6.478513764089049,-2.2808038721209,-1.26361508756685,0.33570685736185,1.0171887845540502,4.197709891968149,1
304,-6.948590440827801,-6.0161379093194505,-0.5361187082551,0.72814945255295,0.9324525315083507,1.26426816080805,5.4800192010643505,1
306,-6.890058751585251,-5.52584317348855,-1.4506933597856,0.08723970047030001,1.364215578096701,1.5379330602559,4.07514981370295,2
308,-7.1746626278232,-6.16460322615225,-3.0272121640424,-0.27148798864385,1.0100594016709499,2.75572417539855,3.13739106210985,1
311,-6.43807764590475,-5.28567548903725,-1.9523080317973,-1.0027395390925,1.1524021568674998,0.9495684927048,3.33336745723995,2
312,-7.115423442569351,-6.4725544707631,-1.7858832008314998,-0.15807093575545,0.6428689718062506,1.6278122650760498,4.6866712699316,25
315,-6.40177765824805,-6.278183547350951,-0.5409079120239,0.8943021696682499,0.12359411089709926,1.43521008169215,5.737275635327051,1
316,-7.774129440474701,-6.40194092655835,-2.78440497524125,-0.7706808473861,1.3721885139163508,2.01372412785515,3.6175359513171,1
319,-6.73549808450125,-5.96473560296,-0.7489933735012501,0.697155684981,0.7707624815412499,1.44614905848225,5.21574222945875,2
321,-7.46993336700075,-6.00231452571405,-2.91801287583675,-1.67075183068495,1.4676188412866997,1.2472610451517998,3.0843016498773004,1
322,-8.45427800979945,-5.5544967619462,1.35123574742785,1.9026744654661,2.8997812478532508,0.5514387180382501,6.90573250937405,2
323,-6.5635493423703,-6.32378982869475,-0.516472088249,0.99095700936585,0.23975951367555037,1.50742909761485,5.807317740445749,7
326,-6.03094090278665,-5.1518226859763,-1.6066145961221,-0.1853639549606,0.8791182168103502,1.4212506411614998,3.5452080898542,1
331,-5.85423016827195,-5.6149060367572,-1.12625201583445,0.55650003565755,0.23932413151475007,1.682752051492,4.48865402092275,1
339,-6.8691876192519,-5.9311023310382,-2.59452393036235,-0.86524041043485,0.9380852882137001,1.7292835199274998,3.3365784006758497,1
340,-6.4067573417122,-5.23065406846615,-0.05004173710695,1.26187355892365,1.1761032732460492,1.3119152960306,5.1806123313592005,2
341,-6.5976179964529,-5.45754259701305,-1.7468620746698,0.11085918269370001,1.1400753994398505,1.8577212573635,3.7106805223432495,1
342,-6.13793606880325,-5.91697962219725,-1.0044810677357001,1.05610106517555,0.22095644660600033,2.06058213291125,4.91249855446155,2
344,-5.9188299963806505,-5.65852588699235,-1.6807928317684002,-0.06451819395354999,0.26030410938830073,1.6162746378148503,3.9777330552239496,2
352,-6.0673225245985005,-5.3408329665336005,-2.06194270216375,0.37652393493685,0.7264895580649,2.4384666371006,3.2788902643698505,1
356,-7.648548898468951,-5.760133198769051,-1.12110906406,0.3151622616491,1.8884156996999,1.4362713257091002,4.63902413470905,1
357,-7.00499964203645,-5.3715818316401,-1.04418247852365,-0.2144801369641,1.6334178103963506,0.8297023415595499,4.32739935311645,1
363,-6.1986990916199005,-5.7536296777421,-1.343698193769,-1.0848090764033,0.44506941387780063,0.25888911736569997,4.4099314839731,1
364,-6.11339139948815,-5.736105545769901,-0.06130725051764999,1.25006381781195,0.3772858537182495,1.3113710683296,5.67479829525225,1
373,-6.47443205633155,-6.2708636847724994,-1.28560188668725,-0.5717111999005,0.20356837155905083,0.71389068678675,4.985261798085249,1
374,-6.892643833165001,-5.71969708058475,0.339598085424,0.86692751630795,1.172946752580251,0.52732943088395,6.0592951660087495,1
376,-7.1681863181813,-4.49164727327825,-0.11235580887145,1.81992464352905,2.67653904490305,1.9322804524005,4.3792914644068,2
377,-6.303789460683,-5.3540304882828496,-1.58030118677875,0.0795660898862,0.9497589724001507,1.65986727666495,3.7737293015040994,28
378,-6.1570112497233,-4.457496985040501,-2.6347151460812,-0.7368298843839001,1.699514264682799,1.8978852616972999,1.8227818389593007,1
379,-6.04998887232165,-6.02816534151155,-0.9106017893132,0.13156704671674999,0.021823530810100245,1.04216883602995,5.11756355219835,1
383,-5.85096480206595,-5.5491089077063,-0.94752763882605,1.1131633396254,0.3018558943596501,2.0606909784514498,4.60158126888025,2
385,-7.0399662718257,-6.4972624083885,-1.8013120561548501,0.00019047969535,0.5427038634372003,1.8015025358502001,4.69595035223365,1
390,-8.1996066571165,-6.0179066493477,-0.59312655993485,1.9274640372466498,2.181700007768799,2.5205905971814997,5.42478008941285,13
393,-6.32928652847485,-5.79153513711675,-1.1179525433942001,0.6045281302708,0.5377513913581007,1.7224806736650002,4.67358259372255,1
395,-6.828288907521751,-5.67240369336785,-1.1844027456863,0.8774855337073499,1.1558852141539004,2.06188827939365,4.488000947681551,1
399,-5.98843671933855,-5.6592061716185995,-0.9556366315709499,0.93680635311635,0.3292305477199502,1.8924429846872999,4.703569540047649,1
400,-6.752233086307,-5.34973108944495,-2.0621876046292003,-0.7981643462866,1.4025019968620498,1.2640232583426,3.28754348481575,2
401,-6.28308159665995,-5.90119701886825,-1.03601906300865,-0.5834937296271501,0.38188457779170015,0.45252533338150003,4.8651779558596,1
402,-6.585590564260801,-5.744840400370951,1.05163839802735,1.3552358210302,0.84075016388985,0.30359742300285,6.796478798398301,1
403,-7.019095139492349,-5.6815195073596,-1.45692476696205,0.09352553041685,1.337575632132749,1.5504502973789,4.22459474039755,1
407,-6.956944336038149,-5.8778224391103,-1.7351067563282,0.17450661232565,1.079121896927849,1.9096133686538501,4.1427156827821,1
413,-7.056782907786601,-5.9330615507618,-0.9355546294040501,-0.51372373835895,1.1237213570248006,0.4218308910451001,4.99750692135775,1
415,-6.3711648500668,-5.67142408350605,-1.11629264890615,-0.53745206612255,0.6997407665607502,0.5788405827836,4.5551314345999,2
419,-6.1722496253513,-5.8184471969312,-0.015211164242950001,0.25785508473380003,0.35380242842010023,0.27306624897675,5.80323603268825,1
423,-6.814166198680801,-6.3092317376930005,-3.09929512303985,-1.3195889066147002,0.5049344609878004,1.7797062164251498,3.2099366146531505,2
425,-6.75247798877245,-5.508727212292101,-1.5275927339369,0.6527194931943501,1.2437507764803497,2.18031222713125,3.9811344783552007,1
427,-6.4884187082472495,-5.8077259112215005,-1.5163544319112499,-0.91661550540925,0.680692797025749,0.5997389265019999,4.291371479310251,3
429,-6.11475196874065,-5.72992856136355,-1.27215946247255,-0.3236522137847,0.38482340737709997,0.9485072486878501,4.457769098891,1
431,-6.04519966855285,-5.024310135632,-0.25578701947,1.0174336870195,1.02088953292085,1.2732207064895,4.768523116162,1
433,-6.10713278092665,-5.5232036691387,-1.77382855725435,-0.4808795966036,0.5839291117879499,1.29294896065075,3.7493751118843495,1
435,-6.6994702106950506,-5.4200180970291,-1.4740679395435499,0.7278501273174001,1.2794521136659505,2.2019180668609497,3.9459501574855502,1
437,-6.8492688853953,-5.9174966385131995,-2.2465175269579003,-0.64248801241555,0.9317722468821001,1.6040295145423502,3.670979111555299,1
438,-7.091559057880501,-5.76802450043355,0.2652021586973,1.70291568781405,1.3235345574469504,1.43771352911675,6.03322665913085,1
444,-7.123831760549799,-5.0450452110401,-1.45273421366435,0.15992130993885,2.078786549509699,1.6126555236032,3.5923109973757503,2
445,-6.4765273329804,-5.73248643155825,-1.06355698467925,0.71176819875285,0.7440409014221494,1.7753251834321002,4.668929446879,1
446,-7.6014187795623505,-6.4824594149212995,-0.3241964414857,1.27607790191975,1.118959364641051,1.6002743434054498,6.158262973435599,1
449,-6.6948714866216,-5.38967740269835,-1.7841416721883,-0.65533178615915,1.3051940839232499,1.12880988602915,3.60553573051005,1
450,-6.6263260076806505,-6.3982673895766,-0.59111291744115,1.0777613276753502,0.22805861810405048,1.6688742451165002,5.8071544721354496,1
455,-6.78888682196935,-5.997198785324651,-1.91369507641135,-1.33969812016665,0.7916880366446994,0.5739969562447,4.083503708913301,1
456,-6.12547325445035,-5.88889747282565,-1.508054959471,-1.21213114705225,0.23657578162470028,0.29592381241875,4.38084251335465,1
458,-6.519711801054751,-5.73498987898285,-1.13751752924515,0.69250253813745,0.7847219220719008,1.8300200673826001,4.5974723497377,1
464,-5.979157637036501,-5.63104238809185,-2.20240787179185,-1.464516743391,0.3481152489446506,0.7378911284008498,3.4286345163000003,1
466,-5.46831830549285,-4.96904381259545,-0.20661604668465,0.92232989626975,0.4992744928974,1.1289459429544,4.762427765910799,1
467,-7.17751982325345,-5.7008395907451,-2.42298335900715,-0.9027376990337501,1.4766802325083495,1.5202456599734,3.27785623173795,1
468,-6.6096998514151,-6.0948604462691,-1.8965791152148999,-1.72234461673975,0.5148394051460006,0.17423449847514982,4.1982813310542,2
472,-5.8298487672671495,-5.6973565334587,-1.1635860361230501,-0.6198209286689,0.1324922338084491,0.5437651074541501,4.5337704973356505,4
473,-6.7061370000323,-5.88144155332195,-1.7958697791448501,-1.31575210132265,0.8246954467103507,0.48011767782220005,4.085571774177099,2
474,-6.9420052856457,-6.08024793249725,-0.22163673123225,0.18022100318615,0.8617573531484499,0.4018577344184,5.858611201265,1
479,-6.90497059059265,-5.42820872392915,-0.20438471311055,0.6169909446237,1.4767618666634998,0.8213756577342499,5.2238240108186,1
481,-7.5736903781964005,-6.1948894977129,-2.1770196495402003,-0.09194727008395,1.3788008804835004,2.0850723794562502,4.017869848172699,1
485,-6.1058266344442504,-5.1495097182470495,-1.58253252035285,-0.3214208802106,0.9563169161972009,1.26111164014225,3.5669771978941993,333
486,-6.83922788431185,-6.5153851908318,-2.79501741541075,-1.90155879867905,0.32384269348004935,0.8934586167316998,3.7203677754210505,1
490,-6.809921222612999,-5.596456717693299,-1.5888455616844501,0.5816161440587,1.2134645049197,2.17046170574315,4.007611156008849,1
496,-6.68776931512355,-5.3498671463702,-2.07516743529805,-0.6689102672991,1.3379021687533497,1.40625716799895,3.27469971107215,1
499,-5.89439417260575,-5.74092196092375,-0.8756079481389,-0.45342330908815004,0.15347221168200065,0.42218463905074993,4.865314012784849,1
502,-6.1517322410236,-5.5550954124173,-1.7014190616363,-0.2689573298342,0.5966368286063002,1.4324617318021,3.853676350781,1
506,-6.66872134558855,-6.32302790991335,-2.3600162140014502,-0.51856736489785,0.3456934356752006,1.8414488491036,3.9630116959118995,1
507,-6.66251714979715,-5.3029002957739,0.10843736942425,0.88091416822365,1.3596168540232503,0.7724767987994,5.4113376651981495,1
509,-5.5492721760166,-5.2286676373575,0.2243850811223,1.1734093461261,0.3206045386590999,0.9490242650037999,5.4530527184798,1
512,-6.8449694865574,-5.72911221981205,-1.34546693379725,0.29973340632575,1.1158572667453495,1.645200340123,4.3836452860148,1
520,-6.3361165861224,-5.39800408652365,-0.8643424347282,0.36389785227365,0.9381124995987502,1.22824028700185,4.53366165179545,1
523,-6.39943747913375,-5.68873052439785,-1.2047568617037,-0.6779988699058,0.7107069547359002,0.5267579917979001,4.48397366269415,7
532,-6.03004292708,-5.3677994491181495,-1.24293443492885,0.4965533543924,0.6622434779618507,1.7394877893212501,4.124865014189299,1
533,-6.3681171749412,-5.4757198022264495,-1.3608413663505,-0.81914432416015,0.8923973727147505,0.5416970421903499,4.11487843587595,2
534,-6.8225473052762,-5.9051970924706,-1.9218857033113999,-0.29486256840180003,0.9173502128055997,1.6270231349095998,3.9833113891592005,1
539,-6.17698440635,-5.16986383426445,-1.70215376903265,-0.15730901697405,1.00712057208555,1.5448447520586,3.4677100652318,4
542,-6.72913062039955,-5.16823115116145,0.38577580585385,0.9865759763727999,1.5608994692381,0.6008001705189498,5.5540069570153,1
543,-6.45309833045235,-5.35435702490345,-2.0407994559799,-0.9310647508708001,1.0987413055488995,1.1097347051090998,3.3135575689235504,28
544,-6.277448839954601,-5.93787796591565,-1.44734635942445,-0.9199352943853499,0.3395708740389507,0.5274110650391001,4.4905316064912,1
556,-7.0220611804628,-6.0652544593347,-2.26945672455505,-1.0707135789474,0.9568067211280997,1.19874314560765,3.7957977347796503,1
557,-6.6940551450701005,-6.36493344289035,-0.6194943920483,1.1531640756488999,0.32912170217975056,1.7726584676972,5.74543905084205,1
560,-6.8737047091702,-6.24852313764645,-2.0318196989134,-0.46811745701515,0.6251815715237496,1.56370224189825,4.216703438733051,1
561,-6.969978589477099,-5.95687151268055,-1.6485201290990998,-0.39083712347315,1.0131070767965493,1.2576830056259498,4.30835138358145,1
563,-6.78801605764775,-5.3060023936696,-1.3816308645287,0.6058070653681501,1.48201366397815,1.98743792989685,3.9243715291409003,3
564,-7.082388821118649,-5.44540631928075,-1.8002508121379,-0.53347920390525,1.6369825018378998,1.26677160823265,3.6451555071428494,2
566,-5.4878832913438,-3.7349258664228,-0.33723069492464997,0.58164335544375,1.752957424921,0.9188740503684,3.3976951714981496,1
567,-6.7016743328841,-5.94691214575225,-1.26524777066985,0.46760044069920004,0.7547621871318508,1.73284821136905,4.681664375082399,1
