Unit,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,fund bg,frequency
49,-7.009870479960401,-5.6765126125103995,-0.34212874423365003,0.22555517067945,1.333357867450001,0.5676839149131,5.334383868276749,8
50,-6.0462609125698,-5.50227811403525,-3.56825613299155,-0.9383029792941,0.5439827985345502,2.62995315369745,1.9340219810437,9
51,-6.102370788542901,-5.8078347567617,-2.8552906332965,-0.32596518151395,0.2945360317812007,2.5293254517825496,2.9525441234652003,5
52,-6.617536730309499,-6.0557576859522495,-1.1881579168232002,0.09132140822780001,0.5617790443572499,1.2794793250510001,4.86759976912905,7
53,-6.6201762346593505,-5.323635371182,-1.3394532177012,0.26446745130095,1.2965408634773503,1.60392066900215,3.9841821534808,8
54,-6.82877871245265,-5.3683436768191495,-1.19830776344685,0.47078417275005,1.4604350356335,1.6690919361968999,4.170035913372299,78
55,-6.79851965227705,-6.37162744361265,-1.75162406705355,-0.67274707259115,0.42689220866440003,1.0788769944624,4.6200033765591,7
56,-6.90752846078735,-5.85597169691515,-1.64005738834855,-0.02059901848285,1.0515567638721999,1.6194583698657001,4.2159143085665995,8
57,-6.6048018021061,-6.38947811220545,-2.15750908645935,0.16702348143690002,0.2153236899006501,2.32453256789625,4.2319690257461,10
58,-5.69531567957995,-5.2644778200833,-0.6988427908541001,0.7268160946855,0.4308378594966502,1.4256588855396002,4.5656350292292,12
59,-7.66008652573015,-6.52553503745545,-2.7504179553138,-1.44315580612675,1.1345514882746999,1.3072621491870502,3.7751170821416498,12
60,-6.9526993599703495,-6.4328802713602,-2.5093795065409,0.9556366315709499,0.5198190886101495,3.46501613811185,3.9235007648193,15
61,-6.5205553539913,-5.5665241941383,0.13967603946165003,0.28487599008845,0.9540311598529998,0.14519995062679997,5.70620023359995,12
62,-6.9072291355518,-5.65580474848735,-2.3259203485338,-0.10386585673585,1.25142438706445,2.22205449179795,3.32988439995355,6
